Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
1866.5,-1.103,-0.2169,0.022366,-2.015,-4.052,0.5142,-1.523,-3.56,-1.483,0.3588,2.201,4.341,6.182,8.024,-0.5157,-1.778,0.1817,0.014676,-1.552,-6.254,6.846,14.62,-2.934,8.26,-0.044087,0.1213,6.5,8.98,0.097657,0.1319,0.017849,0.0021523,-0.092337,0.1293
1866.75,-1.119,-0.1802,-1.096,-1.939,-2.781,-0.5899,-1.433,-2.275,-3.104,-2.404,-1.705,2.951,3.651,4.35,-0.411,-1.119,-0.2948,-0.062144,-1.173,-1.443,0.3036,10.87,-3.789,0.247,-0.05694,0.0036273,4.82,5.005,0.07242,0.073498,0.017464,0.0019964,-0.081148,0.1128
1867.0,-1.13,-0.1561,-2.335,-2.042,-1.748,-1.962,-1.668,-1.375,-3.463,-3.965,-4.467,1.072,0.5695,0.067547,-0.6638,-1.252,-0.6938,-1.117,-2.782,1.19,-3.104,2.786,-4.148,-6.423,-0.062332,-0.094342,1.764,-3.536,0.026502,-0.051936,0.015569,0.0036379,-0.073891,0.1001
1867.25,-1.14,-0.1517,-3.423,-2.453,-1.483,-3.41,-2.44,-1.47,-1.854,-3.012,-4.17,-1.594,-2.752,-3.91,-0.5924,-1.629,-1.856,-1.714,2.201,2.309,-12.84,1.34,1.739,-17.94,0.026125,-0.2634,1.833,-7.534,0.027534,-0.1106,0.012535,0.0066884,-0.072224,0.096165
1867.5,-1.15,-0.1675,-4.123,-3.049,-1.976,-4.631,-3.557,-2.484,1.126,0.5391,-0.047696,-4.89,-5.477,-6.064,-1.149,-1.892,-2.522,-1.868,2.913,1.626,-13.48,1.943,6.577,-22.96,0.098825,-0.3373,4.374,-8.764,0.065718,-0.1287,0.0058805,0.012652,-0.070138,0.092216
1867.75,-1.164,-0.1953,-4.068,-3.288,-2.508,-4.945,-4.165,-3.385,3.308,4.341,5.374,-7.195,-6.162,-5.129,-1.788,-2.186,-3.131,-1.964,-2.07,-1.239,-18.05,1.43,5.225,-30.39,0.078517,-0.4463,6.18,-8.297,0.092855,-0.1219,0.0044144,0.013731,-0.066738,0.087937
1868.0,-1.182,-0.2215,-3.305,-2.817,-2.329,-4.145,-3.657,-3.169,2.035,5.26,8.484,-8.064,-4.839,-1.615,-2.074,-1.91,-3.425,-1.887,-0.028159,0.3585,-16.07,0.6935,6.804,-29.71,0.1022,-0.4364,9.226,-4.732,0.1386,-0.0695,-0.00044572,0.018194,-0.063475,0.084586
1868.25,-1.201,-0.235,-2.234,-1.825,-1.416,-2.707,-2.298,-1.889,-1.506,3.266,8.038,-7.187,-2.415,2.357,-2.152,-1.589,-3.524,-1.719,3.256,4.301,-13.01,2.825,6.653,-25.68,0.099976,-0.3772,11.47,1.881,0.1723,0.027626,-0.0046842,0.022207,-0.063766,0.086588
1868.5,-1.221,-0.2328,-1.304,-0.7786,-0.2528,-1.341,-0.8157,-0.2899,-4.417,0.5862,5.589,-4.841,0.1618,5.165,-2.39,-1.244,-3.405,-1.097,4.756,6.724,-7.239,8.482,5.488,-17.91,0.082463,-0.2631,11.32,10.04,0.1701,0.1474,-0.010211,0.027756,-0.061648,0.087287
1868.75,-1.239,-0.2167,-0.6658,0.020636,0.707,-0.3864,0.3,0.9864,-4.802,-0.8115,3.179,-1.405,2.586,6.577,-2.765,-1.344,-2.577,-0.9048,-0.6287,4.449,1.705,9.678,1.03,-6.942,0.015475,-0.102,7.349,12.24,0.1104,0.1798,-0.010662,0.029841,-0.055643,0.082039
1869.0,-1.254,-0.1908,-0.2241,0.5349,1.294,0.2436,1.003,1.762,-3.162,-1.103,0.9569,2.513,4.573,6.633,-2.517,-1.601,-1.575,-0.7575,-4.968,-0.8569,6.264,9.199,-2.005,1.834,-0.030128,0.026945,1.723,10.67,0.025892,0.1567,-0.0045769,0.024818,-0.046514,0.072319
1869.25,-1.264,-0.1602,0.073003,0.7853,1.498,0.6465,1.359,2.071,-1.545,-1.508,-1.472,5.416,5.453,5.49,-2.249,-1.499,-0.725,-0.7305,-13.37,-3.176,4.73,6.072,-9.755,4.813,-0.1466,0.070698,-1.371,5.533,-0.020603,0.081256,0.0062465,0.013189,-0.037673,0.060457
1869.5,-1.268,-0.1321,0.072225,0.7058,1.339,0.6609,1.294,1.928,-2.126,-2.882,-3.638,5.036,4.28,3.523,-1.337,-1.341,0.040833,-0.9495,-11.54,-2.947,4.808,1.869,-11.22,7.497,-0.1686,0.1101,-1.857,-1.682,-0.027904,-0.024702,0.014309,0.0041316,-0.032776,0.052071
1869.75,-1.266,-0.1157,-0.2667,0.2282,0.7231,0.1743,0.6691,1.164,-4.009,-4.2,-4.392,1.389,1.197,1.005,-0.5397,-1.042,0.4673,-1.605,-9.675,0.5089,2.326,-6.082,-13.89,4.593,-0.2087,0.067458,1.072,-12.23,0.016104,-0.1796,0.021041,-0.003609,-0.032538,0.044378
1870.0,-1.261,-0.1187,-0.9096,-0.6901,-0.4707,-0.8575,-0.638,-0.4186,-4.956,-3.853,-2.75,-4.258,-3.155,-2.052,-0.063423,-1.385,0.6942,-2.736,-6.072,3.478,3.009,-12.56,-13.38,1.838,-0.201,0.026993,6.353,-22.68,0.095446,-0.333,0.023115,-0.0056125,-0.040015,0.046607
1870.25,-1.255,-0.1416,-1.626,-1.745,-1.865,-2.088,-2.208,-2.328,-3.373,-1.377,0.6203,-8.934,-6.937,-4.94,0.1934,-2.193,0.2604,-3.367,-2.535,-1.436,-1.661,-15.38,-10.68,-5.176,-0.1605,-0.076021,7.026,-30.56,0.1056,-0.4488,0.02356,-0.0052902,-0.043119,0.048106
1870.5,-1.251,-0.176,-2.104,-2.461,-2.818,-2.939,-3.296,-3.653,-0.1301,1.399,2.927,-10.26,-8.727,-7.198,-0.085771,-2.859,-0.4338,-3.999,-1.77,-4.286,-5.955,-17.78,-7.435,-10.56,-0.1117,-0.1551,7.295,-35.79,0.1096,-0.5257,0.01936,-0.0029825,-0.04552,0.052782
1870.75,-1.25,-0.2117,-2.097,-2.629,-3.162,-3.007,-3.539,-4.072,2.971,2.776,2.581,-8.094,-8.289,-8.484,0.094817,-2.742,-1.094,-4.193,7.176,0.8196,-7.228,-16.46,4.226,-10.74,0.063498,-0.1578,9.981,-33.83,0.15,-0.4968,0.0098007,-0.00024706,-0.051518,0.060085
1871.0,-1.25,-0.2418,-1.402,-2.465,-3.528,-2.197,-3.26,-4.323,5.846,3.572,1.299,-3.853,-6.127,-8.401,-0.1453,-2.581,-1.408,-4.262,9.163,6.286,-6.111,-13.89,11.66,-9.031,0.1752,-0.1326,10.5,-27.82,0.1578,-0.4085,0.0013058,0.0046176,-0.062242,0.068414
1871.25,-1.25,-0.2626,-0.1088,-2.181,-4.253,-0.716,-2.788,-4.86,7.687,4.301,0.9157,0.2395,-3.146,-6.532,-0.2511,-2.622,-0.866,-3.621,8.264,6.178,0.9188,-5.888,16.61,-2.642,0.2496,-0.038812,7.698,-16.29,0.1157,-0.2392,-0.0026016,0.0079651,-0.069653,0.077618
1871.5,-1.249,-0.2715,1.385,-1.662,-4.709,1.089,-1.958,-5.005,7.181,4.251,1.321,3.489,0.5594,-2.371,0.040136,-2.45,-0.2992,-2.284,7.928,0.7813,4.008,2.701,18.19,1.32,0.2733,0.019391,2.211,-3.595,0.033226,-0.052803,-0.0016662,0.0067087,-0.065148,0.08087
1871.75,-1.244,-0.2675,2.352,-0.93,-4.212,2.488,-0.7943,-4.076,4.301,2.812,1.323,5.835,4.347,2.858,0.4877,-2.145,0.469,-1.004,13.56,-7.942,13.41,5.617,22.01,11.44,0.3308,0.168,-6.133,4.417,-0.092144,0.064875,-0.0078155,0.011714,-0.052131,0.073256
1872.0,-1.234,-0.2522,2.562,-0.218,-2.998,3.139,0.3583,-2.422,1.566,0.3427,-0.8802,8.456,7.233,6.01,0.8822,-1.509,0.8567,0.2406,13.06,-14.26,12.63,6.518,18.36,13.6,0.2759,0.1997,-13.91,8.869,-0.209,0.1302,-0.00052653,0.011585,-0.036496,0.059235
1872.25,-1.219,-0.2312,2.17,0.1323,-1.905,3.025,0.9875,-1.05,0.6547,-2.223,-5.1,10.95,8.068,5.19,1.321,-0.3869,2.492,1.312,14.97,-13.61,28.79,6.534,20.16,29.6,0.303,0.4347,-17.38,9.486,-0.2611,0.1393,7.0988e-05,0.018272,-0.023035,0.042634
1872.5,-1.2,-0.2124,1.596,0.2015,-1.193,2.535,1.14,-0.2543,3.249,-3.332,-9.914,14.58,8.002,1.42,1.734,0.4865,3.192,1.997,7.704,-11.94,25.01,5.953,13.84,30.44,0.208,0.4471,-19.19,5.801,-0.2883,0.085189,0.014218,0.003006,-0.012556,0.026364
1872.75,-1.181,-0.1991,0.9221,-0.038255,-0.9986,1.717,0.757,-0.2033,6.689,-2.941,-12.57,16.32,6.692,-2.938,1.882,1.362,2.555,2.31,-2.25,-7.643,5.773,3.587,3.54,17.49,0.053195,0.2569,-16.16,-0.9406,-0.2427,-0.013814,0.025306,-0.0093974,-0.0037682,0.011694
1873.0,-1.161,-0.1906,-0.0040207,-0.7806,-1.557,0.3556,-0.421,-1.198,6.884,-1.805,-10.49,11.27,2.577,-6.112,1.9,1.542,2.223,1.799,-7.104,-5.117,-3.178,-2.091,-3.582,7.008,-0.053832,0.1029,-10.85,-10.37,-0.163,-0.1523,0.027885,-0.011572,0.0014803,0.003447
1873.25,-1.144,-0.1877,-0.9151,-1.698,-2.481,-1.112,-1.895,-2.678,2.925,-0.9516,-4.828,0.5543,-3.322,-7.199,2.005,1.558,2.962,1.063,-10.4,0.6047,1.17,-5.2,-11.04,2.072,-0.1659,0.030429,0.3205,-15.77,0.0048153,-0.2316,0.031281,-0.015155,0.0048824,0.00037615
1873.5,-1.129,-0.1935,-1.492,-2.056,-2.619,-2.044,-2.608,-3.171,-2.765,-0.5774,1.611,-9.458,-7.27,-5.082,2.618,1.366,3.265,-0.0014908,-6.263,8.489,1.651,-7.732,-14.71,-4.166,-0.221,-0.061198,14.15,-17.59,0.2126,-0.2584,0.035509,-0.018758,0.0047988,0.00053117
1873.75,-1.116,-0.2068,-1.7,-1.644,-1.587,-2.342,-2.285,-2.228,-5.67,0.5662,6.802,-13.46,-7.222,-0.9856,2.833,0.5677,2.415,-0.9473,2.56,11.13,-2.299,-6.908,-12.36,-8.211,-0.1858,-0.1206,23.02,-14.97,0.3459,-0.2198,0.033395,-0.015142,0.0014641,0.0029546
1874.0,-1.105,-0.2193,-1.657,-0.7295,0.1984,-2.233,-1.305,-0.3772,-3.101,3.148,9.397,-10.08,-3.83,2.419,1.934,-0.132,1.041,-1.503,1.548,13.05,-9.104,-3.313,-12.08,-10.4,-0.1816,-0.1527,28.02,-8.857,0.421,-0.1301,0.027884,-0.0095706,-0.00099989,0.0044901
1874.25,-1.095,-0.2184,-1.328,0.308,1.944,-1.769,-0.1327,1.504,2.325,5.677,9.028,-3.001,0.3504,3.702,0.3463,-0.549,0.056084,-1.601,-9.529,17.1,-12.93,4.484,-15.13,-9.708,-0.2274,-0.1426,30.57,1.126,0.4593,0.016536,0.022309,-0.0081848,-0.0029038,0.0074663
1874.5,-1.088,-0.1974,-0.5083,1.333,3.173,-0.7201,1.121,2.962,4.931,5.909,6.886,2.394,3.372,4.349,-0.3912,-0.4658,-0.1118,-1.108,-11.88,19.83,-8.379,12.14,-11.45,-3.304,-0.1721,-0.048526,28.85,11.35,0.4335,0.1668,0.019974,-0.010528,0.0083121,0.003572
1874.75,-1.08,-0.1635,0.6,2.292,3.984,0.7025,2.395,4.087,2.613,3.591,4.569,3.898,4.876,5.854,-0.4528,-0.552,0.4511,-0.1906,-10.91,18.47,0.165,22.84,-9.59,4.059,-0.1441,0.059615,23.85,24.06,0.3584,0.3533,0.02403,-0.018326,0.018898,-0.0022835
1875.0,-1.067,-0.1252,1.971,3.301,4.63,2.484,3.814,5.144,-3.37,0.1417,3.653,2.91,6.422,9.933,0.107,-0.2174,0.7986,1.214,-1.441,13.41,7.087,30.58,-4.978,9.763,-0.074808,0.1434,16.98,35.92,0.2552,0.5276,0.029617,-0.025021,0.038204,-0.027007
1875.25,-1.046,-0.084019,3.032,4.083,5.134,3.865,4.917,5.968,-8.376,-1.858,4.659,1.799,8.317,14.83,0.5364,0.021083,-0.6601,1.275,9.119,0.3081,-5.34,15.33,-0.5332,-0.9122,-0.0080128,-0.013398,2.448,29.2,0.036779,0.4288,0.030338,-0.024294,0.055233,-0.04949
1875.5,-1.014,-0.038351,2.682,3.663,4.643,3.307,4.287,5.268,-8.121,-1.309,5.502,-0.4767,6.335,13.15,-0.681,0.108,-1.717,1.121,5.952,-10.57,-6.635,1.563,0.017191,-7.317,0.00025833,-0.1075,-10.11,18.07,-0.1519,0.2654,0.023091,-0.016166,0.059798,-0.054153
1875.75,-0.9749,0.0070328,1.157,2.169,3.181,1.154,2.166,3.178,-3.239,0.012553,3.265,-3.236,0.016456,3.268,-1.258,0.4251,-2.568,1.989,8.387,-15.98,-7.622,2.729,9.323,-13.99,0.1401,-0.2055,-18.54,11.71,-0.2786,0.172,0.018723,-0.010911,0.062358,-0.056919
1876.0,-0.9318,0.039186,-0.2133,0.6533,1.52,-0.7848,0.081743,0.9483,2.855,0.5443,-1.767,-4.099,-6.41,-8.721,-1.908,1.542,-2.94,3.188,5.638,-13.78,-6.994,5.965,15.31,-18.0,0.23,-0.2643,-23.11,6.04,-0.3472,0.088711,0.016479,-0.0086437,0.06909,-0.060969
1876.25,-0.889,0.048269,-0.3672,0.053115,0.4735,-1.07,-0.6499,-0.2296,6.172,-0.1167,-6.405,-2.412,-8.701,-14.99,-2.026,2.685,-3.541,3.11,5.362,-3.661,-13.16,1.576,18.92,-23.31,0.2843,-0.3424,-21.1,-0.6398,-0.3171,-0.0093957,0.016512,-0.008384,0.071616,-0.058118
1876.5,-0.8478,0.037041,0.2592,0.1726,0.086041,-0.2864,-0.3729,-0.4595,5.713,-0.1903,-6.093,-0.9592,-6.862,-12.77,-2.103,2.693,-4.031,2.019,8.783,1.581,-14.7,-6.345,21.14,-22.42,0.3176,-0.3293,-17.14,-5.235,-0.2575,-0.076881,0.0095354,-0.0036054,0.065924,-0.051276
1876.75,-0.8074,0.019234,0.5603,0.3381,0.1159,0.1487,-0.073572,-0.2958,3.572,1.633,-0.3066,-1.463,-3.402,-5.342,-1.97,1.53,-4.153,0.9536,15.63,-5.796,-10.79,-12.59,23.65,-16.69,0.3554,-0.2451,-16.28,-7.165,-0.2445,-0.1052,-0.0017611,0.0043547,0.056885,-0.044617
1877.0,-0.7666,0.0099232,0.028301,0.2097,0.391,-0.3638,-0.1825,-0.0011062,2.275,4.085,5.895,-2.51,-0.7006,1.109,-2.187,0.5096,-3.641,0.6059,14.0,-12.55,-3.307,-11.24,19.66,-9.332,0.2954,-0.1371,-12.69,-4.063,-0.1907,-0.059663,-0.0093194,0.010826,0.050381,-0.041519
1877.25,-0.7248,0.016077,-0.9132,0.072952,1.059,-1.201,-0.2148,0.7713,2.164,4.637,7.11,-1.329,1.144,3.617,-2.025,0.3978,-1.335,0.9646,10.97,-10.71,19.7,-3.691,17.36,12.23,0.2609,0.1796,-6.265,2.48,-0.094129,0.036414,-0.011622,0.015272,0.047664,-0.042048
1877.5,-0.6819,0.035016,-1.222,0.5225,2.267,-1.063,0.6806,2.425,3.23,2.468,1.707,5.193,4.431,3.67,-1.222,0.9357,0.1569,1.4,4.461,-2.328,21.35,3.476,10.0,21.42,0.1503,0.3146,-0.9855,8.177,-0.014806,0.1201,0.0023864,0.0021677,0.047069,-0.04102
1877.75,-0.6389,0.060738,-0.7713,1.228,3.227,-0.03387,1.965,3.964,3.878,-0.8783,-5.635,12.9,8.147,3.391,-0.9632,1.699,0.6182,0.6992,-9.202,10.46,9.935,-1.572,-5.016,20.45,-0.075375,0.3004,4.321,4.1,0.064925,0.060213,0.01445,-0.012721,0.042822,-0.034253
1878.0,-0.5985,0.08827,-0.6279,1.072,2.771,0.2709,1.97,3.67,2.57,-3.032,-8.635,13.56,7.953,2.351,-0.3933,0.7907,1.144,-0.9242,-14.05,12.1,4.439,-8.752,-13.72,19.18,-0.2062,0.2817,5.202,-5.901,0.078151,-0.086658,0.020159,-0.020539,0.023996,-0.016543
1878.25,-0.5644,0.1108,-1.472,-0.2251,1.022,-0.9685,0.2783,1.525,-0.5213,-3.32,-6.119,5.648,2.849,0.050368,-0.08675,-0.4678,3.11,-1.701,-23.93,7.907,14.35,-7.121,-26.59,22.34,-0.3996,0.3281,8.097,-11.96,0.1217,-0.1756,0.028095,-0.033216,0.0087235,-0.0026777
1878.5,-0.5408,0.12,-2.441,-1.536,-0.6306,-2.381,-1.476,-0.5702,-5.136,-3.315,-1.494,-4.366,-2.544,-0.7234,1.477,-1.435,4.408,-2.422,-18.92,5.476,16.25,-6.561,-30.21,19.31,-0.4539,0.2836,14.7,-17.79,0.2208,-0.2613,0.038766,-0.046174,-0.0056668,0.0087553
1878.75,-0.5302,0.1128,-2.745,-2.115,-1.485,-2.875,-2.246,-1.616,-8.304,-3.029,2.245,-9.865,-4.59,0.6846,2.382,-2.084,4.041,-3.038,-11.97,2.118,8.161,-9.532,-31.2,11.35,-0.4689,0.1667,18.2,-22.95,0.2734,-0.3371,0.041831,-0.045863,-0.01566,0.015866
1879.0,-0.5314,0.095732,-2.348,-2.068,-1.789,-2.472,-2.193,-1.914,-7.573,-2.065,3.442,-9.067,-3.56,1.948,2.043,-2.458,2.495,-4.006,-8.544,4.715,-2.801,-14.18,-29.04,3.321,-0.4364,0.048787,21.49,-25.83,0.3228,-0.3793,0.037364,-0.03661,-0.030712,0.026278
1879.25,-0.5416,0.079192,-1.754,-1.972,-2.19,-1.906,-2.124,-2.342,-3.317,-0.2567,2.804,-5.154,-2.094,0.9667,0.6459,-2.552,1.035,-4.575,-15.6,12.01,-10.57,-12.59,-29.0,-3.379,-0.4358,-0.049634,25.04,-22.36,0.3762,-0.3284,0.031918,-0.028777,-0.050667,0.040912
1879.5,-0.5574,0.070633,-1.303,-2.074,-2.845,-1.572,-2.343,-3.114,0.6606,1.484,2.308,-2.628,-1.804,-0.9806,-0.2516,-2.793,0.2203,-4.683,-15.35,15.95,-9.251,-6.832,-20.8,-4.069,-0.3126,-0.059768,25.26,-16.0,0.3795,-0.2349,0.028845,-0.023948,-0.068656,0.056841
1879.75,-0.5763,0.071999,-0.8934,-2.163,-3.433,-1.243,-2.513,-3.783,1.532,2.224,2.916,-2.756,-2.064,-1.372,-0.746,-3.042,-0.082719,-3.376,-17.0,13.28,-8.485,9.563,-17.89,-6.691,-0.2689,-0.098276,22.52,-0.7675,0.3383,-0.011272,0.030836,-0.02562,-0.079097,0.074659
1880.0,-0.5962,0.081724,-0.071836,-1.645,-3.217,-0.1881,-1.761,-3.334,-2.692,0.986,4.664,-4.133,-0.4548,3.224,-0.5182,-2.479,-0.5277,-1.384,-5.095,8.304,-4.735,21.8,-8.771,-5.335,-0.1318,-0.078355,18.23,15.51,0.2739,0.2277,0.030618,-0.024387,-0.072251,0.080075
1880.25,-0.6149,0.098708,1.034,-0.6493,-2.333,1.354,-0.3291,-2.013,-8.157,-0.519,7.119,-4.262,3.376,11.01,-0.030078,-2.387,-2.836,-0.9762,19.82,-3.315,-14.42,13.82,8.958,-13.01,0.1346,-0.1911,6.219,18.24,0.093444,0.2679,0.020822,-0.012152,-0.054352,0.068353
1880.5,-0.6308,0.1241,1.381,-0.3852,-2.151,1.77,0.0037464,-1.763,-8.062,0.2522,8.566,-3.326,4.988,13.3,-1.773,-2.096,-4.424,-0.6324,21.21,-12.28,-11.48,5.343,16.05,-15.07,0.2412,-0.2214,-5.837,17.72,-0.087702,0.2602,-0.00040165,0.0050732,-0.038817,0.053575
1880.75,-0.6438,0.1557,0.7655,-1.076,-2.917,0.8061,-1.035,-2.876,-1.98,2.225,6.43,-1.509,2.696,6.901,-3.098,-1.475,-5.421,0.7824,20.34,-17.67,-8.359,9.372,27.51,-17.89,0.4134,-0.2628,-16.68,20.23,-0.2506,0.297,-0.016385,0.018803,-0.026464,0.040266
1881.0,-0.6558,0.1855,-0.4616,-1.877,-3.293,-0.7694,-2.185,-3.601,5.403,2.903,0.4026,1.611,-0.889,-3.389,-4.533,-0.026792,-5.938,2.889,11.21,-18.85,-6.12,16.06,32.09,-20.31,0.4822,-0.2984,-26.69,21.37,-0.401,0.3138,-0.019527,0.029435,-0.0086943,0.016995
1881.25,-0.6685,0.2039,-1.537,-1.922,-2.307,-1.794,-2.179,-2.564,8.241,0.7023,-6.836,5.082,-2.457,-9.995,-4.611,1.634,-6.082,3.657,12.0,-12.26,-6.194,12.06,37.19,-19.57,0.5588,-0.2874,-30.8,15.88,-0.4628,0.2333,-0.022448,0.032692,0.0034195,-0.00057353
1881.5,-0.6823,0.206,-2.061,-1.444,-0.8274,-2.032,-1.415,-0.7987,6.211,-2.09,-10.39,6.573,-1.728,-10.03,-4.323,2.207,-6.236,3.356,16.1,-10.87,-7.478,3.127,37.1,-17.45,0.5575,-0.2563,-33.26,8.198,-0.4997,0.1204,-0.024265,0.037498,0.0091948,-0.0075371
1881.75,-0.6968,0.1951,-2.289,-1.154,-0.018198,-2.109,-0.974,0.1615,2.638,-2.777,-8.193,4.858,-0.5571,-5.973,-3.684,1.79,-6.049,2.744,23.24,-17.21,-5.651,-5.417,36.08,-12.8,0.5422,-0.188,-33.93,0.642,-0.5098,0.0094285,-0.027999,0.044776,0.012308,-0.010381
1882.0,-0.7113,0.179,-2.531,-1.401,-0.2707,-2.489,-1.359,-0.2294,1.122,-1.0,-3.122,1.646,-0.4768,-2.599,-3.808,1.337,-5.262,2.44,16.81,-22.16,-0.4761,-8.391,25.7,-8.181,0.3862,-0.1202,-29.15,-3.664,-0.4379,-0.053804,-0.025851,0.04755,0.01558,-0.013013
1882.25,-0.7252,0.1651,-2.805,-1.758,-0.7104,-2.948,-1.901,-0.8535,1.619,0.787,-0.044854,-0.1195,-0.9513,-1.783,-3.465,1.358,-3.314,2.305,9.679,-20.34,12.18,-8.284,17.78,3.252,0.2671,0.04777,-20.8,-6.197,-0.3125,-0.091013,-0.020825,0.047005,0.019688,-0.016172
1882.5,-0.7379,0.1569,-2.825,-1.596,-0.3671,-2.888,-1.659,-0.4303,2.998,0.5004,-1.997,2.243,-0.2548,-2.753,-2.897,1.482,-1.873,1.777,-0.408,-11.73,12.6,-7.49,7.075,7.614,0.1063,0.1118,-12.2,-7.906,-0.1833,-0.1161,-0.0080422,0.034705,0.02016,-0.015324
1882.75,-0.749,0.1526,-2.743,-0.9754,0.7921,-2.508,-0.741,1.027,3.882,-1.44,-6.763,6.788,1.465,-3.858,-1.673,1.964,-0.668,-0.069018,2.985,12.32,15.54,-12.14,7.911,17.17,0.1189,0.2522,5.304,-11.99,0.079688,-0.1761,-0.0042193,0.031184,0.010734,-0.0048695
1883.0,-0.7582,0.1488,-3.185,-0.832,1.521,-2.959,-0.6064,1.747,6.651,-0.3935,-7.438,9.464,2.419,-4.626,-1.023,0.5323,-0.094171,-2.85,1.133,25.97,12.61,-15.59,5.437,19.94,0.081702,0.2929,19.48,-17.82,0.2927,-0.2617,0.00026232,0.025437,-0.019788,0.019313
1883.25,-0.7666,0.1467,-4.213,-1.538,1.138,-4.463,-1.787,0.8881,10.63,4.473,-1.687,7.624,1.464,-4.696,-0.7882,-1.597,0.8058,-4.32,-2.915,23.33,16.37,-10.32,2.961,24.27,0.044498,0.3565,28.16,-19.1,0.4231,-0.2806,0.0026818,0.022873,-0.050026,0.039031
1883.5,-0.7756,0.1519,-4.903,-2.317,0.2701,-5.639,-3.052,-0.4651,12.35,9.257,6.166,3.384,0.2935,-2.797,-0.2699,-3.309,1.23,-5.374,-3.592,17.9,14.46,-7.626,1.072,21.85,0.016113,0.321,35.7,-20.65,0.5364,-0.3033,0.0082995,0.017243,-0.075913,0.054323
1883.75,-0.786,0.1691,-4.87,-2.493,-0.1164,-5.69,-3.313,-0.9361,9.59,10.03,10.47,-0.3948,0.044203,0.4832,-0.3495,-4.633,1.715,-6.261,-11.39,13.41,13.31,-6.502,-9.33,18.34,-0.1402,0.2693,38.96,-20.34,0.5853,-0.2987,0.013366,0.0094409,-0.090913,0.073111
1884.0,-0.7972,0.1975,-4.35,-1.892,0.567,-4.723,-2.265,0.1937,2.372,5.246,8.12,-2.103,0.7706,3.645,0.031129,-5.019,1.319,-7.084,-9.09,16.73,6.354,-8.483,-14.68,11.39,-0.2206,0.1674,39.15,-18.53,0.5881,-0.2722,0.014535,0.0053202,-0.1083,0.090075
1884.25,-0.8086,0.2285,-3.676,-1.257,1.161,-3.501,-1.083,1.336,-4.954,-1.401,2.152,-2.689,0.8637,4.417,-0.6166,-5.254,0.4898,-7.449,-14.03,20.51,-0.7115,-6.132,-24.48,2.689,-0.3678,0.039499,35.12,-13.54,0.5276,-0.1989,0.012359,0.0068396,-0.1224,0.111
1884.5,-0.8208,0.2513,-3.019,-1.209,0.6011,-2.596,-0.7856,1.025,-9.104,-5.696,-2.289,-3.796,-0.3886,3.019,-1.372,-5.822,-0.3363,-7.32,-15.73,17.41,-3.21,-0.4493,-27.14,-3.294,-0.4078,-0.04839,26.8,-8.568,0.4026,-0.1258,0.0086376,0.010775,-0.1263,0.1303
1884.75,-0.8346,0.2605,-2.22,-1.697,-1.175,-1.885,-1.362,-0.8394,-9.401,-6.085,-2.768,-5.204,-1.888,1.428,-2.506,-6.078,-1.091,-5.872,-26.65,7.406,-9.507,10.47,-34.09,-13.62,-0.5123,-0.2001,16.97,-0.4371,0.255,-0.0064195,0.010247,0.008323,-0.1211,0.1427
1885.0,-0.8454,0.2618,-1.236,-2.06,-2.884,-0.9869,-1.811,-2.635,-9.475,-4.912,-0.35,-6.377,-1.815,2.748,-2.857,-5.335,-1.702,-3.882,-23.52,-1.343,-9.417,16.73,-28.39,-16.57,-0.4266,-0.2434,9.8,7.027,0.1472,0.1032,0.0093406,0.0094958,-0.1098,0.1438
1885.25,-0.8523,0.2537,-0.123,-1.956,-3.79,0.2308,-1.603,-3.436,-10.26,-3.87,2.515,-5.916,0.4693,6.854,-2.921,-3.727,-2.496,-2.329,-16.33,-1.929,-10.94,15.23,-20.28,-18.67,-0.3047,-0.2742,8.482,12.19,0.1274,0.179,0.0080169,0.010923,-0.1039,0.1416
1885.5,-0.8597,0.2455,0.8291,-1.764,-4.357,1.307,-1.286,-3.879,-10.16,-2.53,5.1,-4.347,3.283,10.91,-2.865,-1.857,-3.263,-1.022,-4.094,3.35,-8.67,13.59,-7.155,-15.77,-0.1075,-0.2316,12.24,17.55,0.1839,0.2577,0.0025374,0.016677,-0.1072,0.1449
