Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
1451.25,-0.827,-0.1081,-3.898,1.249,6.396,-4.056,1.091,6.238,-0.7008,-3.98,-7.259,-2.55,-5.829,-9.107,-2.621,1.481,-2.618,-0.2036,-13.22,12.76,-13.23,-6.958,-18.99,-12.21,-0.2853,-0.1793,9.562,-17.97,0.1437,-0.264,0.02478,-0.0090871,0.072492,-0.043308
1451.5,-0.7943,-0.1609,-4.129,1.792,7.713,-4.076,1.845,7.766,-1.747,-2.62,-3.493,-1.064,-1.937,-2.81,-2.684,0.7257,-2.562,-1.07,-14.32,20.53,-12.96,-0.5341,-20.54,-10.54,-0.3086,-0.1548,20.14,-6.607,0.3026,-0.097036,0.02427,-0.0081781,0.064194,-0.036095
1451.75,-0.7614,-0.2097,-3.483,1.8,7.084,-3.459,1.824,7.107,-3.075,1.224,5.523,-2.736,1.563,5.861,-1.661,-0.5017,-0.1361,-1.593,-3.579,14.84,14.16,2.075,-8.369,11.23,-0.1258,0.165,23.16,2.758,0.348,0.040507,0.027979,-0.010907,0.053743,-0.0285
1452.0,-0.7302,-0.2376,-1.576,1.785,5.147,-1.542,1.82,5.181,-1.539,5.42,12.38,-1.078,5.881,12.84,-0.056737,-1.296,1.619,-1.572,3.323,8.009,22.91,4.848,0.3978,21.13,0.0059775,0.3104,23.74,10.85,0.3568,0.1594,0.045037,-0.027485,0.04506,-0.022025
1452.25,-0.7003,-0.2297,0.825,1.855,2.885,1.018,2.048,3.078,2.568,7.387,12.21,4.92,9.74,14.56,0.7266,-1.235,1.05,-1.056,2.593,8.125,6.505,10.32,2.136,13.18,0.032092,0.1936,24.1,17.63,0.3622,0.2589,0.056101,-0.036753,0.036432,-0.014037
1452.5,-0.6704,-0.185,1.963,1.501,1.039,2.255,1.793,1.33,5.453,6.222,6.991,8.971,9.74,10.51,0.2617,-0.6202,-0.063871,-0.3938,0.3642,12.84,-3.271,15.57,3.78,6.883,0.056796,0.1011,22.44,20.42,0.3372,0.2998,0.051219,-0.030518,0.026695,-0.0046474
1452.75,-0.6412,-0.118,1.209,0.5149,-0.1787,1.391,0.6978,0.0041965,4.655,3.1,1.545,6.865,5.31,3.755,-0.5172,-0.4821,-1.128,-0.4118,0.229,10.18,-6.765,11.03,5.883,-1.215,0.088396,-0.017853,12.13,12.47,0.1823,0.1831,0.040925,-0.018905,0.016882,0.0035067
1453.0,-0.6159,-0.051838,-0.5175,-0.8762,-1.235,-0.6212,-0.9799,-1.339,0.9275,-0.3858,-1.699,-0.2865,-1.6,-2.913,-1.4,-1.145,-1.694,-1.091,1.97,0.8139,-1.363,1.429,8.042,-6.818,0.1208,-0.1001,-2.125,-0.8584,-0.031932,-0.012606,0.027968,-0.0060848,0.0063597,0.011114
1453.25,-0.5981,-0.0067759,-1.83,-2.088,-2.346,-2.179,-2.437,-2.695,-3.258,-3.269,-3.281,-7.411,-7.423,-7.435,-2.321,-1.945,-3.077,-1.246,-3.254,-7.676,-12.08,0.5146,0.7831,-25.25,0.011768,-0.3709,-11.55,-6.465,-0.1736,-0.094948,0.020906,-0.00024019,-0.0068616,0.015964
1453.5,-0.5894,0.0068962,-2.539,-2.695,-2.851,-2.902,-3.058,-3.215,-7.497,-5.363,-3.228,-11.81,-9.68,-7.545,-3.404,-1.819,-4.553,-0.8381,-3.668,-10.68,-17.2,0.8949,-2.553,-35.3,-0.038366,-0.5185,-14.37,-6.622,-0.2159,-0.097248,0.0079578,0.010532,-0.011674,0.018157
1453.75,-0.5887,-0.0090238,-3.077,-2.729,-2.381,-3.249,-2.901,-2.553,-9.909,-5.783,-1.657,-11.93,-7.806,-3.68,-3.786,-1.815,-5.449,-1.423,2.392,-14.89,-17.19,-10.13,1.221,-35.86,0.01834,-0.5267,-17.97,-12.5,-0.27,-0.1835,-0.0038848,0.020924,-0.013296,0.023794
1454.0,-0.5942,-0.043031,-3.687,-2.771,-1.854,-3.724,-2.808,-1.892,-7.581,-4.078,-0.5748,-7.981,-4.478,-0.975,-4.181,-2.367,-5.609,-2.396,2.402,-16.6,-14.36,-16.81,3.959,-30.62,0.059486,-0.4498,-18.51,-16.14,-0.2781,-0.237,-0.012267,0.029073,-0.024689,0.037823
1454.25,-0.6052,-0.08194,-4.124,-3.125,-2.125,-4.179,-3.18,-2.18,-2.061,-1.676,-1.291,-2.658,-2.273,-1.888,-4.949,-1.909,-5.32,-1.322,-13.18,-5.823,-17.41,1.065,-5.068,-29.66,-0.076152,-0.4356,-6.601,-2.395,-0.099183,-0.035173,-0.0084707,0.026913,-0.04461,0.062499
1454.5,-0.6221,-0.1174,-3.978,-3.33,-2.681,-3.967,-3.319,-2.67,-0.1991,-0.5885,-0.978,-0.015563,-0.4051,-0.7945,-4.441,-0.2398,-4.227,0.9323,-13.8,6.889,-11.12,20.52,-4.616,-20.29,-0.069361,-0.298,7.699,14.36,0.1157,0.2109,-0.0069894,0.026576,-0.058575,0.080011
1454.75,-0.6444,-0.1429,-2.95,-2.994,-3.037,-2.672,-2.715,-2.759,-3.125,-0.2491,2.627,0.2353,3.111,5.987,-2.725,0.3213,-1.859,0.7399,1.125,8.416,11.36,13.25,5.946,3.048,0.089347,0.044773,12.63,12.67,0.1898,0.1861,-0.0096208,0.031302,-0.063684,0.082379
1455.0,-0.6698,-0.1491,-1.393,-2.445,-3.497,-0.8471,-1.899,-2.951,-4.495,1.004,6.503,2.031,7.53,13.03,-1.277,-0.3945,-0.4494,-0.7893,10.4,3.72,20.14,-0.9109,10.82,16.48,0.1626,0.2421,13.2,4.169,0.1984,0.061227,-0.0068282,0.029372,-0.070653,0.085513
1455.25,-0.6958,-0.1296,-0.2946,-2.321,-4.347,0.262,-1.764,-3.791,-0.7492,3.07,6.889,5.871,9.69,13.51,-1.069,-1.099,0.1616,-1.681,8.099,0.9841,22.46,-5.803,9.568,24.79,0.1438,0.3642,14.4,-2.805,0.2163,-0.041195,-0.0056027,0.028272,-0.078187,0.08982
1455.5,-0.7219,-0.088548,-0.2337,-2.741,-5.249,0.099842,-2.408,-4.916,5.587,4.104,2.621,9.528,8.045,6.562,-1.236,-1.633,0.094269,-2.07,0.7589,1.854,16.21,-3.196,5.556,24.63,0.083495,0.3618,15.41,-10.01,0.2316,-0.1471,-0.001105,0.021693,-0.085099,0.093199
1455.75,-0.7496,-0.040726,-1.122,-3.386,-5.65,-1.054,-3.318,-5.583,9.369,2.757,-3.856,10.14,3.525,-3.088,-1.037,-2.393,0.342,-2.928,-0.463,0.3333,15.51,-5.882,5.879,25.8,0.088338,0.379,10.66,-23.54,0.1601,-0.3457,0.001094,0.018476,-0.082194,0.08856
1456.0,-0.7806,-0.0040174,-2.335,-3.88,-5.426,-2.424,-3.969,-5.515,8.774,-0.5457,-9.865,7.683,-1.637,-10.96,-0.5298,-3.755,0.4428,-4.807,0.9287,-3.118,12.18,-15.47,5.237,21.04,0.078702,0.3091,2.468,-40.23,0.037077,-0.5908,0.0060633,0.012401,-0.080066,0.085186
1456.25,-0.8155,0.0084591,-3.293,-4.156,-5.019,-3.463,-4.326,-5.19,5.405,-3.761,-12.93,3.356,-5.81,-14.98,0.2108,-4.44,0.2794,-5.952,7.059,-0.2943,7.721,-18.14,6.939,13.1,0.1043,0.1924,1.334,-45.51,0.020048,-0.6683,0.005808,0.0054106,-0.085649,0.090108
1456.5,-0.8536,-0.0071136,-3.392,-4.298,-5.203,-3.698,-4.604,-5.509,2.566,-3.837,-10.24,-1.108,-7.512,-13.92,0.284,-4.908,-0.048759,-6.552,6.296,1.155,2.245,-18.23,4.58,2.51,0.068828,0.036868,3.346,-43.01,0.050267,-0.6316,0.004582,0.001169,-0.09231,0.097637
1456.75,-0.8938,-0.042002,-2.412,-4.236,-6.06,-2.883,-4.706,-6.53,1.998,-0.5201,-3.039,-3.684,-6.202,-8.72,0.4933,-5.817,0.4734,-6.721,11.69,-9.486,11.51,-20.09,12.2,5.781,0.1833,0.084918,-1.235,-38.9,-0.018551,-0.5713,-0.00045705,0.0060409,-0.087583,0.098987
1457.0,-0.9342,-0.078903,-0.7762,-3.642,-6.508,-1.21,-4.076,-6.942,4.606,3.143,1.681,-0.6733,-2.136,-3.598,0.5735,-5.912,0.4052,-6.048,8.51,-17.01,6.716,-18.54,13.26,2.206,0.1993,0.032406,-5.077,-30.93,-0.076281,-0.4543,0.0048564,0.00061629,-0.079215,0.097292
1457.25,-0.9726,-0.1026,0.5527,-2.66,-5.872,0.4007,-2.812,-6.024,7.341,3.814,0.287,5.43,1.903,-1.624,-0.1179,-3.834,-0.7614,-3.413,0.074115,-4.588,-7.306,0.3496,8.486,-6.501,0.1275,-0.095483,3.679,-8.629,0.055279,-0.1267,0.0057906,-0.000662,-0.081192,0.1062
1457.5,-1.007,-0.1092,0.8825,-1.671,-4.225,1.082,-1.472,-4.025,5.874,1.809,-2.256,8.192,4.127,0.062511,-0.8482,-1.248,-1.646,-0.3747,-2.152,9.888,-11.45,20.02,6.437,-9.335,0.096731,-0.1371,12.58,14.25,0.1891,0.2093,-0.00047279,0.0046762,-0.078945,0.1122
1457.75,-1.037,-0.102,0.3175,-0.9302,-2.178,0.7421,-0.5055,-1.753,0.3895,-0.1292,-0.6479,5.439,4.92,4.402,-0.943,-0.2437,-1.696,1.049,4.288,11.1,-4.593,26.1,9.433,-6.904,0.1418,-0.1014,12.94,25.97,0.1944,0.3814,-0.0079711,0.0113,-0.067776,0.1055
1458.0,-1.06,-0.084613,-0.476,-0.4798,-0.4837,-0.024224,-0.028067,-0.03191,-4.739,-0.097932,4.543,0.6698,5.311,9.952,-0.9823,-0.1244,-1.223,1.542,6.281,3.48,3.387,22.79,9.003,-5.521,0.1353,-0.081092,8.724,29.58,0.1311,0.4343,-0.0095471,0.012091,-0.049708,0.078196
1458.25,-1.077,-0.057484,-0.8263,-0.1952,0.4359,-0.4606,0.1705,0.8016,-6.395,1.11,8.615,-1.996,5.509,13.01,-1.305,0.1124,-1.69,1.713,1.774,-1.496,-2.756,17.07,4.056,-14.11,0.060942,-0.2073,6.42,28.62,0.096454,0.4203,-0.0047733,0.010021,-0.030822,0.046274
1458.5,-1.087,-0.021758,-0.9226,-0.1226,0.6775,-0.7149,0.085169,0.8852,-5.085,1.743,8.57,-2.569,4.259,11.09,-2.051,0.7862,-2.361,2.045,-3.727,-0.6461,-7.307,14.08,0.599,-19.27,0.0090014,-0.2831,6.423,25.15,0.0965,0.3694,-0.0024626,0.014725,-0.010972,0.019324
1458.75,-1.091,0.016942,-1.264,-0.2124,0.8394,-1.231,-0.1796,0.8722,-2.74,0.9747,4.689,-2.312,1.402,5.116,-2.311,1.526,-2.841,2.042,-5.262,4.004,-11.47,10.14,0.2545,-21.86,0.0038249,-0.3211,6.655,16.7,0.099994,0.2452,-0.00044627,0.016276,0.0059254,5.8018e-06
1459.0,-1.09,0.049607,-1.822,-0.4405,0.9411,-1.993,-0.6116,0.7701,-0.5778,-0.2123,0.1532,-2.59,-2.225,-1.859,-2.26,1.755,-2.871,1.623,-3.191,7.45,-10.41,6.072,2.464,-19.3,0.037022,-0.2835,6.257,5.732,0.094001,0.084187,-0.0009292,0.017491,0.015266,-0.0081793
1459.25,-1.086,0.068625,-2.356,-0.6574,1.042,-2.72,-1.02,0.6787,0.5027,-0.7487,-2.0,-3.813,-5.065,-6.316,-2.763,1.26,-2.999,1.085,-16.28,9.989,-19.05,8.124,-10.47,-26.53,-0.1573,-0.3896,8.771,0.8703,0.1318,0.012781,0.0071028,0.01031,0.013036,-0.0064947
1459.5,-1.081,0.072058,-2.902,-0.5542,1.793,-3.287,-0.9393,1.408,-2.661,-1.275,0.1114,-7.235,-5.849,-4.463,-2.361,0.8348,-2.409,0.595,-14.25,10.93,-14.8,8.315,-13.01,-23.22,-0.1955,-0.3411,13.29,0.037211,0.1997,0.00054648,0.0095489,0.0087602,0.012652,-0.0069904
1459.75,-1.074,0.06528,-3.322,-0.019749,3.282,-3.525,-0.2225,3.08,-7.738,-1.344,5.05,-10.11,-3.713,2.681,-1.346,-0.3017,-0.7018,-0.9757,-6.404,2.038,1.162,-5.745,-10.87,-9.277,-0.1633,-0.1363,9.848,-7.709,0.148,-0.1132,0.013064,0.0064199,0.010762,-0.0053131
1460.0,-1.066,0.059249,-2.989,0.7112,4.411,-2.91,0.7902,4.49,-9.223,-1.01,7.203,-8.197,0.016384,8.23,-0.325,-1.518,0.4144,-2.402,-0.9844,-4.248,7.707,-14.6,-8.78,0.6454,-0.1319,0.0094802,6.92,-11.79,0.104,-0.1731,0.01987,4.2873e-05,0.0025931,0.0015772
1460.25,-1.055,0.062673,-1.908,1.163,4.234,-1.649,1.422,4.494,-5.124,-0.5034,4.118,-1.933,2.688,7.309,-0.045721,-1.752,0.3953,-2.547,-2.526,0.2637,2.711,-9.091,-8.347,3.339,-0.1254,0.049037,9.773,-8.233,0.1468,-0.1209,0.025669,-0.0061911,-0.0063,0.0094266
1460.5,-1.04,0.076279,-0.7255,1.039,2.803,-0.5216,1.242,3.007,1.358,0.2949,-0.7683,3.868,2.805,1.742,-0.4226,-1.395,0.1957,-1.872,-6.525,7.708,0.8031,2.093,-6.053,6.546,-0.09096,0.096146,13.11,-3.348,0.197,-0.049171,0.027304,-0.0083235,-0.012507,0.015212
1460.75,-1.024,0.094439,0.083265,0.5352,0.9872,0.0851,0.5371,0.989,5.179,1.106,-2.968,5.241,1.168,-2.905,-0.7565,-1.26,-0.5182,-1.669,-11.15,7.787,-8.241,2.999,-6.12,-1.189,-0.091963,-0.017459,10.31,-6.306,0.155,-0.092608,0.030409,-0.011468,-0.012956,0.015733
1461.0,-1.008,0.11,0.1537,-0.1858,-0.5252,-0.092548,-0.432,-0.7714,3.234,0.958,-1.318,0.2966,-1.979,-4.254,-0.9614,-1.795,-0.7575,-2.367,-6.36,2.079,-3.884,-4.609,-0.9844,-3.633,-0.014793,-0.053359,4.411,-13.67,0.06628,-0.2007,0.027014,-0.0075406,-0.016304,0.018641
1461.25,-0.994,0.1153,-0.2015,-0.829,-1.456,-0.6123,-1.24,-1.867,-1.866,-0.1372,1.592,-6.793,-5.064,-3.335,-0.6575,-2.287,-0.6067,-2.83,5.943,-3.549,6.571,-9.872,7.897,-2.239,0.1187,-0.032888,0.1347,-16.94,0.0020238,-0.2487,0.022204,-0.002264,-0.020483,0.022647
1461.5,-0.9827,0.105,-0.3956,-1.102,-1.808,-0.8042,-1.51,-2.217,-4.588,-0.8341,2.92,-9.493,-5.739,-1.985,-0.7533,-2.469,-1.154,-2.953,11.49,-5.641,6.77,-11.21,11.19,-5.547,0.1681,-0.081472,-1.198,-16.37,-0.018004,-0.2404,0.017019,0.0025915,-0.026612,0.028063
1461.75,-0.9732,0.081977,-0.4421,-1.099,-1.756,-0.7445,-1.402,-2.059,-2.5,-0.2493,2.001,-6.127,-3.877,-1.626,-1.407,-2.919,-2.583,-2.952,11.99,-13.73,-1.841,-13.96,13.12,-10.83,0.1971,-0.1591,-8.935,-18.66,-0.1342,-0.274,0.0078697,0.010614,-0.026141,0.032491
1462.0,-0.9643,0.054586,-0.7073,-1.18,-1.652,-0.8988,-1.371,-1.843,2.472,0.2271,-2.018,0.1843,-2.061,-4.305,-2.543,-3.33,-3.739,-2.891,4.884,-20.21,-9.156,-14.9,11.74,-13.69,0.1765,-0.2012,-17.99,-21.84,-0.2703,-0.3208,-0.00068095,0.018043,-0.02512,0.03932
1462.25,-0.9558,0.027626,-1.336,-1.48,-1.625,-1.414,-1.558,-1.703,5.66,-1.23,-8.12,4.745,-2.145,-9.035,-3.31,-2.362,-3.487,-1.566,-4.078,-11.7,-6.144,-2.389,8.521,-9.971,0.128,-0.1465,-15.97,-13.54,-0.24,-0.1988,-0.0031662,0.021056,-0.030942,0.048045
1462.5,-0.9494,-0.0017774,-1.654,-1.627,-1.601,-1.511,-1.484,-1.458,3.715,-3.899,-11.51,5.455,-2.16,-9.775,-2.79,-1.096,-2.504,-0.032188,-3.488,-4.061,-0.1003,8.251,8.256,-4.92,0.1241,-0.072262,-12.61,-3.708,-0.1895,-0.054454,4.3652e-05,0.01878,-0.033994,0.053764
1462.75,-0.9462,-0.035173,-1.205,-1.418,-1.631,-0.7632,-0.9764,-1.19,-1.348,-5.221,-9.094,3.959,0.085835,-3.787,-1.439,-0.3702,-0.5179,0.2917,8.482,-2.783,19.25,4.798,15.15,11.97,0.2277,0.1758,-9.984,-1.149,-0.15,-0.016874,-0.0012728,0.020152,-0.034731,0.055054
1463.0,-0.9458,-0.064946,-0.033342,-1.049,-2.065,0.6147,-0.4013,-1.417,-3.103,-3.04,-2.976,4.648,4.712,4.776,-0.4386,-0.393,0.2973,0.062661,12.07,-6.626,20.66,-1.406,14.39,16.88,0.2163,0.2479,-6.409,-0.6069,-0.096291,-0.0089127,0.004599,0.011041,-0.037452,0.057855
1463.25,-0.9463,-0.076585,1.086,-1.036,-3.157,1.67,-0.452,-2.574,0.3956,1.453,2.511,7.34,8.398,9.456,-0.2066,-0.312,-0.2907,-0.071097,12.09,-10.53,11.09,-7.783,13.71,14.28,0.206,0.2098,-2.335,-4.373,-0.035082,-0.064219,0.0031394,0.0081321,-0.037683,0.052983
1463.5,-0.9474,-0.061784,1.379,-1.811,-5.0,1.558,-1.632,-4.822,6.478,5.074,3.669,8.531,7.127,5.722,-0.8138,-0.056718,-0.8188,-0.101,3.228,-8.083,3.111,-8.685,9.008,9.258,0.1354,0.136,3.307,-10.32,0.049679,-0.1515,0.00020544,0.0065972,-0.042215,0.047835
1463.75,-0.9505,-0.030917,0.9006,-3.023,-6.947,0.5823,-3.342,-7.266,9.635,4.913,0.1897,5.696,0.9736,-3.749,-1.285,0.7826,-0.6673,0.5797,-7.468,4.685,-0.308,2.233,1.688,2.84,0.025362,0.04171,13.3,-9.925,0.1999,-0.1458,0.0026521,0.0025775,-0.051148,0.049492
1464.0,-0.9578,-0.0086727,0.086087,-3.745,-7.575,-0.4496,-4.28,-8.111,6.183,1.316,-3.552,-0.3677,-5.235,-10.1,-0.7391,1.201,-0.1535,0.4497,-6.864,15.53,-0.030656,6.709,-1.194,-2.478,-0.017948,-0.036399,19.5,-11.67,0.2929,-0.1713,0.0065604,0.00021413,-0.056982,0.052253
1464.25,-0.9693,-0.013716,-0.9605,-3.555,-6.149,-1.381,-3.975,-6.569,-0.776,-2.09,-3.404,-5.896,-7.21,-8.524,0.2764,0.4248,0.3801,-1.109,4.543,16.92,5.736,-1.049,2.598,-1.468,0.039043,-0.021565,19.6,-16.86,0.2944,-0.2476,0.004425,0.0041927,-0.06219,0.055001
1464.5,-0.9831,-0.043504,-2.175,-2.807,-3.439,-2.401,-3.033,-3.665,-4.106,-1.684,0.7377,-6.83,-4.408,-1.986,0.5659,-1.295,0.1712,-3.061,7.678,9.995,3.022,-10.68,1.83,-4.094,0.027496,-0.060132,16.76,-19.73,0.2518,-0.2897,0.0022358,0.0084102,-0.06765,0.060257
1464.75,-0.9964,-0.077304,-3.381,-2.121,-0.8602,-3.55,-2.29,-1.029,-1.534,1.854,5.242,-3.518,-0.1302,3.258,-0.1124,-3.02,-0.5225,-3.761,-1.053,-1.994,-5.923,-10.6,-3.924,-9.647,-0.058966,-0.1417,11.41,-15.91,0.1715,-0.2336,0.00072536,0.010776,-0.065907,0.063426
1465.0,-1.008,-0.094532,-4.053,-1.666,0.7216,-4.202,-1.815,0.5727,2.321,3.924,5.527,0.6059,2.209,3.811,-0.6248,-3.244,-0.6766,-2.896,-8.524,-6.412,-9.214,-2.257,-6.028,-10.52,-0.090578,-0.1546,8.113,-7.452,0.1219,-0.1094,-0.00017879,0.011445,-0.056248,0.059424
1465.25,-1.017,-0.090834,-3.745,-1.252,1.241,-3.738,-1.245,1.248,2.748,1.844,0.9393,2.903,1.999,1.094,-0.4621,-2.029,-0.1065,-1.096,-9.721,3.026,-5.559,13.98,-4.319,-7.434,-0.064895,-0.1092,11.06,7.171,0.1661,0.1053,0.0027129,0.011086,-0.050088,0.057966
1465.5,-1.023,-0.07672,-2.635,-0.6035,1.428,-2.31,-0.2781,1.753,-0.8931,-2.129,-3.364,3.06,1.824,0.5888,0.1964,-0.5368,0.5654,0.5302,-3.832,12.62,0.5783,25.12,0.3777,-3.449,0.005675,-0.050655,12.73,20.13,0.1913,0.2956,0.0067763,0.011233,-0.038509,0.049699
1465.75,-1.026,-0.060925,-1.454,0.1554,1.765,-0.8523,0.7575,2.367,-5.274,-3.898,-2.522,1.977,3.353,4.729,0.3662,-0.2235,-0.0094566,0.191,-2.479,12.21,-6.752,17.1,-0.9796,-11.69,-0.014721,-0.1717,9.067,19.83,0.1362,0.2912,0.010128,0.0080556,-0.027108,0.037021
1466.0,-1.025,-0.041235,-1.2,0.3196,1.839,-0.7036,0.8158,2.335,-7.353,-2.061,3.232,-1.37,3.923,9.215,-0.334,-0.8726,-0.681,-0.6271,-2.272,3.924,-6.233,6.852,-0.7379,-15.4,-0.011088,-0.2262,4.844,15.48,0.072785,0.2274,0.0049533,0.012894,-0.021546,0.029564
1466.25,-1.019,-0.013514,-1.798,-0.1774,1.443,-1.73,-0.1097,1.511,-6.139,1.218,8.576,-5.281,2.076,9.434,-0.9543,-1.688,-1.245,-0.7182,-1.187,-9.304,-4.534,2.052,1.862,-17.67,0.027985,-0.2595,-1.262,9.602,-0.018968,0.141,0.00098053,0.016586,-0.013341,0.019711
1466.5,-1.013,0.017949,-2.29,-0.7316,0.8269,-2.586,-1.027,0.5311,-3.069,2.334,7.737,-6.565,-1.162,4.241,-1.541,-1.417,-1.903,-0.1669,-0.1302,-12.64,-4.357,1.977,4.841,-18.32,0.072742,-0.269,-3.617,3.486,-0.05435,0.051196,-0.0025109,0.019805,-0.0041309,0.0090367
1466.75,-1.011,0.039691,-2.028,-0.862,0.3045,-2.381,-1.215,-0.048128,-0.486,0.2457,0.9775,-4.672,-3.94,-3.208,-2.379,-0.2681,-3.305,0.3342,-5.259,-0.9753,-16.08,6.106,0.6247,-26.39,0.0093872,-0.3876,1.139,0.7159,0.017118,0.010514,-0.0017447,0.018878,-0.0018945,0.0063256
1467.0,-1.012,0.038335,-1.361,-0.6835,-0.0061758,-1.589,-0.9119,-0.2346,-0.7366,-2.703,-4.67,-3.443,-5.41,-7.377,-3.079,0.524,-4.148,0.2061,-4.228,10.27,-16.71,6.634,0.9061,-25.35,0.013616,-0.3724,5.381,-1.989,0.080852,-0.029205,-0.0074894,0.024357,-0.0048005,0.0085122
1467.25,-1.015,0.011611,-0.7745,-0.4588,-0.1431,-0.9116,-0.5959,-0.2801,-2.473,-3.243,-4.013,-4.092,-4.862,-5.632,-2.997,-0.1304,-3.387,-0.9439,1.97,6.778,-2.552,-2.646,5.933,-12.79,0.089153,-0.1878,2.223,-9.523,0.033403,-0.1399,-0.012203,0.030176,-0.010737,0.012745
1467.5,-1.018,-0.02796,-0.3077,-0.251,-0.1943,-0.4231,-0.3664,-0.3096,-2.326,-0.9005,0.5253,-3.69,-2.264,-0.8386,-2.54,-1.538,-2.424,-2.138,4.866,-3.928,6.268,-10.91,8.398,-3.162,0.1262,-0.046446,-2.079,-14.88,-0.031233,-0.2186,-0.0092192,0.028726,-0.018107,0.019368
1467.75,-1.018,-0.06179,0.2161,-0.046127,-0.3084,0.1415,-0.1207,-0.3829,0.1497,1.812,3.475,-0.7338,0.9287,2.591,-2.444,-2.251,-1.89,-2.326,0.154,-9.708,6.674,-10.58,4.888,1.408,0.073444,0.020688,-1.974,-13.96,-0.029659,-0.2051,-0.002244,0.022473,-0.023054,0.024593
1468.0,-1.013,-0.078218,0.6825,0.1587,-0.365,0.7598,0.2361,-0.2877,2.129,2.049,1.97,3.056,2.977,2.898,-2.139,-1.975,-1.616,-1.769,-2.236,-6.657,3.893,-4.208,2.363,4.147,0.035505,0.060912,1.816,-9.491,0.027282,-0.1394,0.003179,0.015802,-0.025421,0.030087
1468.25,-1.006,-0.077778,0.7917,0.2557,-0.2802,1.081,0.5452,0.0092559,1.955,-0.1441,-2.243,5.419,3.319,1.22,-1.429,-1.333,-0.238,-1.635,1.172,-0.9816,14.96,-4.478,4.895,16.9,0.073555,0.2483,3.437,-11.09,0.051639,-0.1628,0.0046382,0.01072,-0.025217,0.032433
1468.5,-0.9983,-0.068279,0.7333,0.1367,-0.4599,1.162,0.5655,-0.031095,1.63,-2.411,-6.452,6.756,2.715,-1.326,-0.386,-1.508,0.8395,-2.245,2.774,0.7539,16.92,-7.922,4.654,21.01,0.069936,0.3085,1.557,-16.74,0.023389,-0.2458,0.013594,-0.0049594,-0.031628,0.037497
1468.75,-0.9955,-0.057972,0.6782,-0.3663,-1.411,1.032,-0.012016,-1.056,2.01,-3.041,-8.091,6.23,1.179,-3.871,0.037972,-1.778,0.4374,-2.243,-5.065,0.5532,-0.5181,-4.963,-4.934,6.385,-0.074136,0.09379,1.378,-17.76,0.020704,-0.2608,0.022939,-0.018212,-0.038124,0.043107
1469.0,-1.0,-0.053041,0.4532,-1.274,-3.001,0.5145,-1.213,-2.94,0.5145,-2.481,-5.477,1.206,-1.79,-4.786,0.033888,-1.948,0.2633,-2.068,-8.78,-1.887,-6.102,-3.351,-9.693,-3.613,-0.1456,-0.053071,1.96,-18.17,0.02945,-0.2669,0.02274,-0.017391,-0.040246,0.045744
1469.25,-1.013,-0.058215,0.0056059,-2.132,-4.271,-0.2324,-2.371,-4.509,-2.907,-1.757,-0.6074,-5.819,-4.669,-3.519,0.735,-2.031,1.002,-2.257,1.146,-7.281,4.332,-9.979,-1.65,-2.096,-0.024793,-0.030781,-0.2433,-22.39,-0.0036557,-0.3288,0.020274,-0.014335,-0.036185,0.041896
1469.5,-1.031,-0.075936,-0.3833,-2.508,-4.634,-0.7517,-2.877,-5.002,-3.966,-1.008,1.95,-8.443,-5.486,-2.528,1.17,-2.116,1.19,-2.788,5.254,-9.216,5.57,-17.17,2.58,-5.133,0.038772,-0.075388,-2.077,-25.92,-0.031198,-0.3806,0.020395,-0.013942,-0.036994,0.039398
1469.75,-1.053,-0.1058,-0.5107,-2.437,-4.362,-0.8598,-2.786,-4.712,-0.782,-0.1584,0.4651,-5.023,-4.399,-3.776,1.031,-1.55,0.3382,-2.139,9.143,-1.274,1.095,-8.241,9.368,-7.259,0.1408,-0.1066,2.991,-17.06,0.044945,-0.2505,0.013273,-0.0069511,-0.043249,0.044335
1470.0,-1.077,-0.1441,-0.3892,-2.09,-3.791,-0.6629,-2.364,-4.065,4.853,1.64,-1.573,1.526,-1.688,-4.901,0.2349,-0.665,-0.7857,-0.8723,6.172,6.623,-5.783,4.163,12.39,-8.855,0.1862,-0.1301,7.994,-5.25,0.1201,-0.077108,0.0039338,0.00098726,-0.043835,0.047091
