Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
1816.5,-0.9821,0.072159,2.656,-0.5334,-3.723,2.27,-0.9199,-4.11,6.446,4.782,3.118,1.76,0.096267,-1.568,-0.9527,-1.21,-0.070717,-2.084,-3.058,6.941,7.057,-3.268,1.009,12.15,0.015165,0.1785,18.25,-15.33,0.2742,-0.2252,0.042694,-0.038319,-0.043643,0.039274
1816.75,-0.9519,0.059626,2.488,-0.9366,-4.362,2.225,-1.2,-4.625,3.809,5.689,7.569,0.5828,2.463,4.343,0.6709,-1.578,0.8417,-2.346,4.566,0.8873,6.573,-8.062,7.287,9.649,0.1095,0.1417,14.45,-12.43,0.2171,-0.1826,0.051939,-0.044854,-0.051293,0.048088
1817.0,-0.9241,0.070017,2.282,-1.321,-4.925,2.229,-1.375,-4.978,0.083734,3.806,7.529,-0.6509,3.072,6.794,1.712,-1.576,1.261,-1.931,9.261,-2.599,4.125,-6.703,9.525,4.834,0.1431,0.070997,9.595,-7.118,0.1442,-0.1045,0.052257,-0.043343,-0.054431,0.054881
1817.25,-0.8991,0.098062,1.482,-1.914,-5.31,1.555,-1.841,-5.237,-2.213,0.5648,3.343,-1.441,1.336,4.114,1.985,-1.376,0.8924,-0.9688,8.195,-7.66,-4.438,-2.907,7.32,-5.592,0.11,-0.082143,0.108,-4.599,0.0016228,-0.067544,0.044874,-0.035181,-0.047826,0.053047
1817.5,-0.8779,0.13,-0.0083198,-2.687,-5.366,0.06094,-2.618,-5.297,-2.85,-2.874,-2.898,-2.093,-2.117,-2.141,1.439,-1.061,0.5682,0.089591,2.369,-13.29,-7.767,0.01216,3.63,-12.78,0.054549,-0.1877,-12.07,-5.968,-0.1813,-0.087644,0.033009,-0.024825,-0.036061,0.044029
1817.75,-0.8618,0.1478,-1.729,-3.328,-4.926,-1.698,-3.296,-4.895,-2.808,-5.625,-8.443,-2.468,-5.286,-8.103,1.41,-0.3471,-0.4619,1.577,6.765,-15.46,-15.15,6.705,8.769,-22.03,0.1318,-0.3236,-20.63,-3.473,-0.3099,-0.050998,0.020873,-0.01308,-0.02568,0.034325
1818.0,-0.8515,0.1376,-3.187,-3.623,-4.06,-3.196,-3.633,-4.07,-2.294,-6.079,-9.865,-2.409,-6.194,-9.98,0.6457,0.5885,-0.9215,2.798,4.859,-18.16,-13.51,7.264,11.26,-24.81,0.1692,-0.3644,-27.7,-1.406,-0.4161,-0.020653,0.0059219,-0.0012548,-0.011729,0.01908
1818.25,-0.8472,0.09737,-3.891,-3.382,-2.873,-3.854,-3.345,-2.836,-1.685,-4.486,-7.287,-1.223,-4.024,-6.824,0.3557,1.495,-0.3486,2.75,4.885,-14.1,-3.351,0.3697,16.22,-18.6,0.2437,-0.2732,-26.19,-0.3888,-0.3934,-0.0057099,-0.0044277,0.0067948,-0.0037568,0.0092426
1818.5,-0.8481,0.038249,-3.826,-2.763,-1.701,-3.698,-2.635,-1.572,-0.1387,-1.424,-2.71,1.416,0.1303,-1.155,0.6065,1.763,0.1388,2.346,5.348,-9.992,-0.05821,-3.206,18.86,-13.68,0.2834,-0.2009,-19.66,3.081,-0.2954,0.045245,-0.0059098,0.0083578,-0.00060562,0.0054161
1818.75,-0.8528,-0.021252,-3.36,-2.097,-0.8351,-3.19,-1.927,-0.6652,2.571,1.963,1.354,4.621,4.012,3.404,1.245,1.583,1.257,2.359,14.2,-8.741,14.43,0.3104,27.64,4.958,0.4154,0.072825,-11.74,7.91,-0.1764,0.1162,-0.014027,0.015861,0.0024947,0.001858
1819.0,-0.86,-0.06359,-2.58,-1.367,-0.1532,-2.365,-1.151,0.062135,6.78,4.57,2.36,9.365,7.155,4.945,1.548,1.6,1.389,2.743,15.64,-5.989,13.9,7.368,27.54,13.92,0.4139,0.2045,-2.833,11.44,-0.042559,0.168,-0.012043,0.015395,0.0089972,-0.0051328
1819.25,-0.8687,-0.077606,-1.869,-0.691,0.4871,-1.625,-0.4466,0.7316,10.78,5.749,0.7192,13.71,8.677,3.648,2.086,1.873,1.045,2.535,28.43,1.277,16.52,9.149,37.75,25.44,0.5673,0.3736,6.287,9.115,0.09446,0.1339,-0.030753,0.031422,0.016235,-0.011678
1819.5,-0.8784,-0.060984,-1.834,-0.3961,1.042,-1.756,-0.3177,1.121,14.95,6.998,-0.9517,15.91,7.956,0.0061777,0.8114,1.607,0.3254,1.361,21.43,7.7,16.08,5.05,34.26,27.24,0.5148,0.4001,11.93,1.736,0.1792,0.025492,-0.033772,0.047596,0.017075,-0.011112
1819.75,-0.8896,-0.018546,-2.757,-0.4374,1.882,-2.977,-0.6575,1.662,16.28,7.449,-1.379,13.7,4.869,-3.959,-1.743,0.7023,-0.91,-0.5162,-2.582,10.32,7.28,-3.728,15.06,14.35,0.2262,0.2108,13.23,-8.858,0.1988,-0.1301,-0.021911,0.039348,0.011837,-0.0059098
1820.0,-0.9037,0.037829,-4.108,-0.5511,3.005,-4.53,-0.9731,2.583,10.31,4.478,-1.358,5.351,-0.4847,-6.32,-2.925,-0.8816,-1.545,-2.623,-11.97,8.202,4.046,-12.06,1.588,2.644,0.023868,0.038831,10.93,-18.83,0.1643,-0.2765,-0.014252,0.031087,0.00097138,0.0028289
1820.25,-0.9219,0.088174,-4.84,-0.4802,3.879,-5.241,-0.8815,3.478,-1.067,-1.544,-2.02,-5.762,-6.238,-6.714,-3.363,-2.04,-2.067,-4.352,-16.12,9.454,-1.176,-17.54,-14.23,-11.06,-0.2139,-0.1624,11.84,-25.48,0.1779,-0.3742,-0.0046233,0.021449,-0.009884,0.011004
1820.5,-0.9439,0.1113,-4.485,-0.299,3.887,-4.777,-0.5915,3.594,-11.59,-6.952,-2.314,-14.97,-10.33,-5.697,-3.411,-3.284,-3.058,-5.734,-11.39,10.27,-7.32,-18.3,-23.19,-21.57,-0.3485,-0.3168,14.52,-28.48,0.2181,-0.4183,-0.0021138,0.01897,-0.025187,0.022864
1820.75,-0.968,0.096916,-3.193,-0.1667,2.86,-3.463,-0.4362,2.59,-15.37,-8.176,-0.9841,-18.47,-11.28,-4.09,-4.511,-4.303,-3.583,-5.447,-23.08,5.629,-12.4,-7.564,-39.3,-27.74,-0.5906,-0.4075,15.59,-21.96,0.2343,-0.3224,0.0024607,0.014632,-0.035985,0.032756
1821.0,-0.9912,0.051444,-1.14,0.3065,1.753,-1.263,0.184,1.631,-13.94,-6.479,0.9859,-15.31,-7.849,-0.3842,-4.735,-4.188,-3.74,-4.396,-26.68,3.743,-15.21,1.551,-42.26,-25.93,-0.6351,-0.3809,17.6,-12.56,0.2644,-0.1844,0.0070257,0.010437,-0.038834,0.037392
1821.25,-1.011,-0.0054438,1.081,1.087,1.093,1.273,1.279,1.285,-10.07,-3.719,2.628,-7.729,-1.381,4.966,-4.156,-3.338,-3.351,-3.074,-20.12,8.205,-10.82,11.49,-31.56,-14.86,-0.4743,-0.2182,22.3,2.295,0.335,0.033708,0.010363,0.0077795,-0.047218,0.047814
1821.5,-1.023,-0.050639,2.795,1.794,0.7936,3.31,2.309,1.309,-5.257,-0.261,4.735,0.8769,5.872,10.87,-3.278,-2.003,-2.493,-1.598,-10.94,14.43,-1.865,19.27,-15.1,-0.7546,-0.2269,-0.011083,26.44,18.44,0.3972,0.2708,0.014542,0.0043018,-0.054169,0.058844
1821.75,-1.028,-0.064111,3.574,1.998,0.422,4.238,2.663,1.087,-0.9762,3.351,7.678,6.904,11.23,15.56,-2.924,-0.7283,-1.826,-0.9439,-14.84,22.05,-2.117,19.63,-10.12,1.133,-0.1521,0.016642,31.18,27.99,0.4685,0.4111,0.024813,-0.0063812,-0.071669,0.077693
1822.0,-1.023,-0.035685,3.078,1.327,-0.4235,3.588,1.837,0.086514,0.1039,5.797,11.49,6.135,11.83,17.52,-2.0,-0.1104,-1.036,-0.3862,-6.888,24.81,4.354,21.68,1.208,4.864,0.018156,0.071443,34.98,33.4,0.5255,0.4905,0.031334,-0.011408,-0.092559,0.099867
1822.25,-1.012,0.030367,1.666,0.0024996,-1.661,1.811,0.1474,-1.516,-1.153,6.679,14.51,0.5468,8.379,16.21,-0.6947,-1.761,-0.6194,-0.8106,7.264,4.728,8.255,15.78,12.76,4.783,0.1917,0.07025,21.42,23.45,0.3218,0.3443,0.035533,-0.01328,-0.079761,0.095702
1822.5,-0.9969,0.118,0.069042,-1.393,-2.856,-0.072372,-1.535,-2.997,-2.139,4.662,11.46,-3.836,2.965,9.767,-0.132,-2.8,-0.9171,-1.252,15.43,-11.82,6.409,6.062,17.82,0.4739,0.2678,0.0069601,5.641,5.908,0.084755,0.086762,0.031977,-0.0091811,-0.059555,0.078034
1822.75,-0.9816,0.2028,-1.174,-2.463,-3.751,-1.381,-2.669,-3.958,-1.138,0.1788,1.495,-3.611,-2.295,-0.978,-0.3023,-2.423,-1.61,-1.19,17.95,-15.48,2.765,-1.344,20.22,-2.952,0.3039,-0.043358,-6.672,-10.45,-0.1002,-0.1535,0.021367,-0.00014111,-0.048172,0.064335
1823.0,-0.9699,0.2598,-1.792,-3.107,-4.422,-1.91,-3.225,-4.539,1.93,-4.18,-10.29,0.507,-5.603,-11.71,-1.173,-1.923,-2.347,-1.444,10.01,-13.84,-3.662,-8.446,16.41,-7.24,0.2466,-0.1063,-17.39,-24.74,-0.2613,-0.3633,0.012236,0.0070677,-0.043095,0.058832
1823.25,-0.9647,0.2738,-2.001,-3.459,-4.917,-2.017,-3.475,-4.934,4.633,-6.377,-17.39,4.401,-6.61,-17.62,-1.945,-2.092,-2.793,-1.747,1.497,-17.19,-8.381,-13.34,12.19,-10.11,0.1832,-0.1485,-27.94,-33.56,-0.4197,-0.4929,0.0062198,0.012116,-0.041443,0.058502
1823.5,-0.9672,0.2444,-2.065,-3.571,-5.078,-1.992,-3.498,-5.005,4.208,-6.65,-17.51,5.035,-5.822,-16.68,-2.126,-2.27,-2.532,-1.467,-1.965,-25.64,-6.686,-16.52,9.516,-9.175,0.143,-0.1348,-36.12,-35.65,-0.5427,-0.5235,0.0032287,0.015087,-0.037632,0.054938
1823.75,-0.9758,0.1841,-1.94,-3.418,-4.896,-1.747,-3.225,-4.703,0.6759,-6.089,-12.85,2.925,-3.84,-10.61,-1.313,-1.313,-1.945,-0.7558,7.823,-21.61,0.4363,-15.33,14.96,-4.084,0.2248,-0.059991,-28.96,-28.22,-0.4351,-0.4145,-0.0019278,0.020337,-0.039146,0.053545
1824.0,-0.9873,0.1108,-1.568,-3.199,-4.83,-1.354,-2.985,-4.616,-1.821,-3.531,-5.241,0.6716,-1.038,-2.748,-1.025,0.018181,-1.493,0.3611,10.46,-12.42,4.97,-8.589,14.72,-1.692,0.2212,-0.02485,-13.65,-14.29,-0.2051,-0.2098,-0.0053819,0.023835,-0.044166,0.053649
1824.25,-0.9986,0.045055,-1.036,-3.028,-5.021,-0.9476,-2.94,-4.933,-0.9497,1.041,3.032,0.037636,2.029,4.02,-0.654,0.671,-1.971,1.134,17.53,-10.58,2.135,-5.24,20.46,-3.46,0.3075,-0.050824,-3.621,-5.293,-0.054397,-0.077734,-0.013909,0.031212,-0.042902,0.049854
1824.5,-1.008,0.0041494,-0.8544,-3.07,-5.285,-1.024,-3.239,-5.454,3.304,5.587,7.871,1.229,3.512,5.795,-1.378,0.9668,-2.339,1.508,10.65,-8.953,-0.5468,-2.519,18.74,-6.247,0.2816,-0.091759,2.68,-0.781,0.040268,-0.01147,-0.019394,0.036828,-0.039084,0.04461
1824.75,-1.019,-0.0065498,-1.41,-3.093,-4.777,-1.74,-3.424,-5.108,7.139,6.863,6.587,3.161,2.885,2.609,-1.661,1.728,-1.169,1.717,3.15,4.6,8.857,4.702,17.71,1.217,0.2662,0.01788,13.12,4.851,0.1972,0.071245,-0.019891,0.039777,-0.041794,0.047144
1825.0,-1.032,0.0042854,-2.344,-2.67,-2.995,-2.546,-2.872,-3.197,7.895,4.744,1.594,5.485,2.335,-0.8148,-0.9379,1.622,-0.3166,1.026,1.144,14.85,8.316,8.123,15.68,3.33,0.2356,0.048906,17.99,5.557,0.2703,0.081607,-0.011052,0.03221,-0.048365,0.05429
1825.25,-1.053,0.023717,-3.437,-1.996,-0.5553,-3.384,-1.943,-0.5024,5.568,1.66,-2.248,6.238,2.33,-1.579,-0.2672,0.4671,-0.802,-0.1922,2.419,16.38,-3.767,8.822,11.02,-3.582,0.1656,-0.052618,17.73,3.787,0.2663,0.055618,-0.0058495,0.026495,-0.055342,0.063293
1825.5,-1.081,0.043229,-4.709,-1.638,1.434,-4.595,-1.523,1.548,1.589,0.055571,-1.478,3.035,1.501,-0.032138,-0.2722,-1.229,-1.061,-1.541,2.624,9.467,-6.399,5.869,5.819,-6.935,0.087441,-0.1019,14.06,-0.027033,0.2113,-0.00039701,-0.0087121,0.029207,-0.056127,0.066916
1825.75,-1.116,0.059929,-5.621,-1.589,2.443,-5.627,-1.596,2.436,-2.301,-0.1829,1.935,-2.271,-0.1528,1.965,-1.071,-2.794,0.4107,-2.829,-11.55,-0.5693,5.733,-0.9485,-8.483,-2.593,-0.1275,-0.038088,8.767,-6.019,0.1317,-0.088399,-0.0041495,0.025727,-0.050135,0.063939
1826.0,-1.156,0.072618,-5.316,-1.196,2.925,-5.254,-1.134,2.986,-5.949,-1.808,2.332,-5.1,-0.9591,3.182,-0.6015,-3.486,1.429,-3.657,-15.24,-4.097,8.346,-6.049,-15.92,-1.863,-0.2392,-0.027364,6.356,-10.38,0.095502,-0.1524,0.0061012,0.01448,-0.044732,0.06018
1826.25,-1.198,0.0783,-3.834,-0.4214,2.991,-3.506,-0.092893,3.32,-7.588,-4.571,-1.553,-3.573,-0.555,2.463,0.1912,-3.156,1.501,-3.754,-5.698,2.715,9.546,-4.197,-11.61,3.776,-0.1744,0.05546,9.857,-9.824,0.1481,-0.1443,0.0087179,0.011566,-0.045201,0.060102
1826.5,-1.237,0.074119,-1.888,0.2304,2.349,-1.426,0.6927,2.811,-4.315,-4.756,-5.196,1.274,0.8342,0.3939,0.037962,-2.792,0.5554,-3.553,-2.076,10.02,4.03,1.214,-8.077,5.905,-0.1214,0.086728,14.58,-7.628,0.2191,-0.112,0.0082396,0.011699,-0.04944,0.063392
1826.75,-1.271,0.063915,-0.4246,0.3219,1.069,-0.1758,0.5708,1.317,1.981,-1.106,-4.192,5.008,1.921,-1.166,-1.455,-2.654,-1.641,-3.672,-13.33,13.76,-15.34,1.976,-13.84,-7.549,-0.208,-0.1109,19.29,-8.755,0.2898,-0.1286,0.0087546,0.010004,-0.054933,0.066262
1827.0,-1.299,0.057122,-0.2728,-0.3592,-0.4456,-0.5596,-0.6461,-0.7325,4.943,3.536,2.129,1.565,0.1577,-1.25,-2.71,-2.917,-2.548,-4.229,-15.22,14.15,-13.23,-1.038,-10.45,-10.49,-0.1571,-0.154,24.51,-11.72,0.3683,-0.1721,0.0033512,0.015553,-0.06516,0.072117
1827.25,-1.32,0.059484,-0.9403,-1.271,-1.601,-1.732,-2.063,-2.393,2.546,6.005,9.465,-6.873,-3.414,0.045034,-2.601,-3.495,-2.391,-3.893,-5.795,7.417,-3.304,2.903,-1.633,-10.44,-0.024536,-0.1534,25.06,-8.127,0.3765,-0.1193,0.0019669,0.017097,-0.072601,0.080209
1827.5,-1.336,0.069386,-1.081,-1.475,-1.87,-1.906,-2.3,-2.695,-2.65,5.002,12.65,-12.47,-4.819,2.834,-2.215,-3.037,-2.542,-3.008,6.15,6.111,2.343,6.509,6.172,-11.29,0.092749,-0.1659,25.25,-1.177,0.3794,-0.017286,-0.00036756,0.019217,-0.073941,0.084865
1827.75,-1.346,0.083375,-0.1493,-0.8269,-1.504,-0.5365,-1.214,-1.892,-6.165,2.217,10.6,-10.77,-2.389,5.993,-2.961,-2.54,-3.157,-3.329,0.7099,7.484,-1.576,-1.673,-0.0088524,-15.37,-0.00013302,-0.2258,21.08,-2.188,0.3167,-0.032132,0.00043098,0.018379,-0.072391,0.085533
1828.0,-1.348,0.1002,1.065,-0.1308,-1.327,1.188,-0.0084585,-1.204,-6.328,-0.7175,4.893,-4.882,0.729,6.34,-3.517,-2.659,-3.96,-3.786,-3.312,6.561,-8.49,-6.477,-3.579,-16.76,-0.053788,-0.2462,13.54,-4.575,0.2034,-0.067187,-0.00021478,0.019105,-0.074527,0.09078
1828.25,-1.342,0.1168,1.574,-0.1674,-1.909,1.903,0.161,-1.581,-3.961,-2.595,-1.23,-0.08915,1.276,2.642,-3.859,-3.301,-4.018,-2.447,-8.207,-5.451,-10.08,4.487,-6.48,-13.43,-0.097379,-0.1973,-0.0039531,-0.8711,-5.9393e-05,-0.012792,0.00039587,0.018896,-0.068745,0.094065
1828.5,-1.328,0.127,1.513,-0.5547,-2.622,1.928,-0.1396,-2.207,-2.772,-4.559,-6.346,2.108,0.3211,-1.466,-3.425,-2.829,-3.168,0.0046222,-7.704,-18.1,-4.762,14.6,-5.097,-6.235,-0.076596,-0.091588,-14.0,2.237,-0.2103,0.032851,0.0029355,0.016906,-0.05049,0.079718
1828.75,-1.309,0.124,1.376,-0.7009,-2.778,1.998,-0.079664,-2.157,-4.413,-7.055,-9.698,2.915,0.2724,-2.37,-2.391,-0.9284,-2.441,1.469,-3.426,-13.48,-4.082,14.11,-2.208,-5.096,-0.033175,-0.074844,-15.35,3.407,-0.2306,0.050036,0.0083225,0.011352,-0.039953,0.066455
1829.0,-1.287,0.1061,0.9829,-0.8382,-2.659,1.716,-0.1053,-1.926,-6.636,-7.419,-8.201,2.034,1.251,0.4687,-1.636,0.6798,-1.511,1.875,0.037378,-5.265,1.418,8.462,1.412,-2.838,0.021217,-0.041683,-10.82,4.954,-0.1626,0.07275,0.010201,0.0091348,-0.036529,0.061041
1829.25,-1.263,0.080125,0.1884,-1.28,-2.748,0.7431,-0.725,-2.193,-6.717,-4.254,-1.79,-0.141,2.322,4.786,-1.345,0.6343,-0.797,0.7178,-6.958,-10.0,-0.5852,-9.037,-3.167,-8.447,-0.047591,-0.1241,-12.4,-4.793,-0.1863,-0.070392,0.016856,0.0020513,-0.032431,0.053554
1829.5,-1.237,0.057136,-1.159,-2.194,-3.228,-1.035,-2.069,-3.104,-5.04,-0.8102,3.419,-3.564,0.6652,4.895,-0.7226,-0.2796,-0.2797,-0.4333,-7.454,-17.16,-2.266,-18.9,-3.312,-12.28,-0.049773,-0.1804,-13.0,-15.44,-0.1952,-0.2267,0.02108,-0.0019354,-0.033724,0.052136
1829.75,-1.213,0.038433,-2.574,-3.169,-3.764,-2.855,-3.45,-4.045,-2.474,-0.029218,2.415,-5.829,-3.385,-0.9403,0.3566,0.037309,1.661,0.1833,2.705,-11.19,17.95,-9.458,5.857,6.266,0.088007,0.092031,-3.919,-16.1,-0.058878,-0.2364,0.021697,-0.0020893,-0.037221,0.05416
1830.0,-1.192,0.015012,-2.727,-3.226,-3.724,-3.02,-3.518,-4.016,1.852,-0.7695,-3.391,-1.647,-4.268,-6.89,1.863,0.8134,2.22,0.7487,9.873,0.633,13.91,-0.098883,9.065,12.78,0.1362,0.1878,6.676,-16.89,0.1003,-0.248,0.03047,-0.015364,-0.040555,0.05552
1830.25,-1.174,-0.015586,-1.491,-2.585,-3.679,-1.591,-2.684,-3.778,7.096,-0.028646,-7.154,5.881,-1.244,-8.369,2.587,0.5896,0.1637,0.4037,18.43,3.035,-10.2,0.9084,14.0,4.65,0.2104,0.068299,8.894,-20.21,0.1336,-0.2968,0.024855,-0.01331,-0.040882,0.055462
1830.5,-1.159,-0.042916,-0.5397,-2.289,-4.039,-0.7048,-2.454,-4.204,10.91,3.093,-4.721,8.878,1.064,-6.75,1.165,-0.3538,-0.7282,-0.7289,10.41,-1.795,-11.66,-6.104,12.63,3.513,0.1899,0.051598,5.266,-24.07,0.079121,-0.3535,0.0091405,0.0019497,-0.038865,0.054035
1830.75,-1.147,-0.05582,-1.172,-2.407,-3.641,-1.585,-2.82,-4.055,10.24,5.322,0.3988,5.249,0.3267,-4.596,0.3679,-1.148,0.3528,-2.0,2.406,-2.685,2.475,-12.6,12.13,5.896,0.1822,0.086607,3.923,-23.31,0.058944,-0.3424,0.006224,0.0054168,-0.040593,0.056485
1831.0,-1.139,-0.055226,-2.641,-2.347,-2.053,-3.141,-2.847,-2.554,5.129,4.061,2.993,-0.8563,-1.925,-2.993,0.4814,-1.727,1.486,-2.627,0.4567,-1.744,12.39,-12.27,11.0,3.794,0.1654,0.055729,2.67,-17.08,0.040121,-0.2509,0.010341,-0.00073937,-0.042737,0.060618
1831.25,-1.137,-0.053232,-3.536,-1.749,0.037296,-3.826,-2.039,-0.2526,-0.6673,0.3357,1.339,-4.085,-3.082,-2.079,1.647,-1.811,1.066,-2.747,20.61,1.655,13.71,-9.319,23.7,2.17,0.3561,0.031878,2.226,-10.95,0.033438,-0.1608,0.0030822,0.0038055,-0.042058,0.061739
1831.5,-1.138,-0.061302,-3.294,-1.101,1.092,-3.427,-1.235,0.9583,-0.2844,-0.8954,-1.506,-1.815,-2.426,-3.037,0.9564,-1.96,-0.7233,-2.52,22.19,2.25,2.254,-4.41,23.43,-5.362,0.3521,-0.078765,0.6276,-6.818,0.0094301,-0.1001,-0.010258,0.011369,-0.042169,0.056948
1831.75,-1.143,-0.079389,-1.918,-0.8356,0.2469,-2.157,-1.074,0.0084187,5.578,1.549,-2.481,2.755,-1.274,-5.304,-0.7438,-2.199,-2.75,-1.627,12.32,-5.419,-11.29,1.175,18.84,-13.67,0.2831,-0.2008,-5.634,-4.831,-0.08465,-0.070951,-0.021222,0.019332,-0.032986,0.042788
1832.0,-1.15,-0.098458,-0.1174,-0.8164,-1.515,-0.5334,-1.232,-1.931,10.15,3.876,-2.394,5.142,-1.128,-7.397,-2.329,-2.04,-3.458,-0.9047,-0.3495,-12.58,-13.41,0.7515,13.41,-15.73,0.2016,-0.2311,-12.45,-6.914,-0.1871,-0.1015,-0.02467,0.02384,-0.015627,0.027859
1832.25,-1.159,-0.113,1.185,-0.6262,-2.437,0.8174,-0.9933,-2.804,8.438,2.456,-3.527,3.995,-1.988,-7.971,-2.331,-0.8474,-2.546,0.6367,0.6319,-5.664,-1.698,11.76,15.32,-8.147,0.2303,-0.1197,-8.715,4.278,-0.1309,0.062834,-0.026261,0.026048,-0.0028189,0.021749
1832.5,-1.168,-0.1263,2.201,0.1991,-1.802,2.242,0.2405,-1.761,1.826,-1.028,-3.882,2.274,-0.5802,-3.434,-1.579,0.9623,-1.56,2.355,5.565,4.435,5.96,20.72,15.24,-3.331,0.2291,-0.04892,-2.764,19.75,-0.041531,0.2901,-0.021385,0.023296,0.01356,0.0034757
1832.75,-1.175,-0.1382,3.188,1.436,-0.3152,3.766,2.015,0.2635,-4.937,-2.976,-1.015,1.941,3.902,5.863,-1.837,1.698,-0.7138,1.16,-7.688,10.75,5.526,4.496,-1.791,-4.705,-0.026912,-0.06911,1.451,17.2,0.021795,0.2525,-0.0072298,0.012026,0.024249,-0.0066764
1833.0,-1.177,-0.1394,3.096,2.008,0.921,3.862,2.774,1.687,-8.546,-2.513,3.52,0.5848,6.618,12.65,-1.281,0.6586,-0.1223,-0.7025,-12.24,8.901,1.264,-6.906,-12.4,-6.223,-0.1864,-0.091406,5.667,10.74,0.085141,0.1577,0.002489,0.0022014,0.015989,-0.0036221
1833.25,-1.171,-0.1236,1.085,1.353,1.62,1.514,1.781,2.048,-7.98,-0.8666,6.247,-2.851,4.262,11.38,-0.7473,-0.6547,0.6362,-0.5407,-19.18,0.124,-3.214,1.732,-24.35,-7.719,-0.3659,-0.1134,8.539,9.053,0.1283,0.133,0.011233,-0.0082866,0.01074,-0.0052737
1833.5,-1.16,-0.097423,-1.713,0.2531,2.219,-1.71,0.2563,2.222,-6.444,-0.9574,4.529,-6.351,-0.8648,4.621,0.6169,-0.6576,1.714,0.3091,-17.04,-0.4427,-4.477,11.06,-27.53,-5.975,-0.4137,-0.08776,13.33,4.671,0.2003,0.068598,0.022628,-0.015917,0.016521,-0.011401
1833.75,-1.146,-0.077314,-3.197,-0.432,2.333,-3.365,-0.6002,2.165,-6.035,-2.932,0.1714,-7.977,-4.874,-1.771,1.524,0.3425,2.15,0.026745,-24.76,15.34,-17.52,11.58,-38.2,-16.03,-0.574,-0.2354,24.65,-1.659,0.3704,-0.024363,0.033944,-0.025869,0.015662,-0.010279
1834.0,-1.134,-0.077422,-3.107,-0.7158,1.676,-3.328,-0.9361,1.455,-7.778,-4.125,-0.472,-10.36,-6.704,-3.051,1.97,0.6632,2.663,-1.689,-22.39,30.33,-14.19,2.372,-36.35,-15.53,-0.5462,-0.2281,34.33,-9.057,0.5158,-0.133,0.034749,-0.028559,0.0036128,0.001614
1834.25,-1.121,-0.099453,-2.19,-0.8216,0.5464,-2.542,-1.174,0.1942,-9.061,-2.107,4.848,-13.24,-6.288,0.6667,2.142,-0.8629,4.056,-3.854,-27.76,23.55,-5.363,-11.9,-39.48,-11.59,-0.5933,-0.1703,30.54,-18.34,0.4589,-0.2693,0.04208,-0.036554,-0.011757,0.01276
1834.5,-1.105,-0.1317,-0.7707,-0.6588,-0.5469,-1.198,-1.086,-0.9738,-9.049,0.6074,10.26,-14.15,-4.493,5.163,2.884,-2.735,4.393,-5.075,-18.56,9.747,-0.8361,-17.69,-31.69,-6.218,-0.4763,-0.091339,23.95,-22.17,0.3599,-0.3256,0.051314,-0.038846,-0.023385,0.019391
1834.75,-1.084,-0.1605,0.5725,-0.2664,-1.105,0.2202,-0.6187,-1.458,-6.557,1.826,10.21,-10.78,-2.4,5.983,3.295,-3.352,3.55,-4.276,1.86,1.787,5.039,-8.736,-12.7,5.02,-0.1909,0.073735,19.67,-16.4,0.2956,-0.2409,0.05247,-0.034268,-0.022313,0.021099
1835.0,-1.054,-0.1786,1.29,0.3017,-0.6863,1.133,0.1445,-0.8435,-0.5006,2.213,4.926,-2.392,0.3213,3.035,2.631,-2.554,2.152,-2.642,10.46,4.335,5.058,3.636,0.5328,12.68,0.0080066,0.1862,17.96,-7.479,0.2698,-0.1098,0.04795,-0.028736,-0.016964,0.018676
1835.25,-1.017,-0.1826,1.293,0.8534,0.414,1.335,0.8952,0.4558,6.702,2.896,-0.9103,7.201,3.395,-0.4108,1.361,-2.146,0.6844,-1.434,13.31,-1.803,5.492,6.738,12.87,18.37,0.1934,0.2698,4.754,-4.666,0.071419,-0.068527,0.038687,-0.019327,-0.0070124,0.010939
1835.5,-0.9741,-0.1703,1.075,1.233,1.39,1.289,1.447,1.604,11.04,2.831,-5.38,13.61,5.394,-2.817,0.071579,-1.731,-0.061785,-0.5034,9.793,-11.64,8.294,2.732,19.6,20.48,0.2945,0.3009,-13.51,-4.844,-0.2029,-0.071146,0.032882,-0.015254,0.0038826,-0.00042977
