Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
1348.0,-0.8626,-0.09442,-1.948,-0.8613,0.2248,-1.681,-0.5946,0.4916,1.499,3.696,5.894,4.743,6.94,9.138,-2.429,0.8046,-1.914,-0.1508,-2.144,18.54,4.024,7.259,7.096,0.7608,0.1066,0.011175,19.73,16.66,0.2964,0.2446,-0.013018,0.031576,-0.04505,0.048211
1348.25,-0.8716,-0.060667,-2.914,-1.265,0.3838,-2.947,-1.299,0.3501,5.577,6.701,7.824,5.217,6.34,7.464,-1.012,-0.015834,-0.7471,-0.6814,11.28,15.51,14.37,7.679,21.39,13.46,0.3214,0.1977,21.73,12.47,0.3265,0.1832,-0.016147,0.035528,-0.053031,0.05228
1348.5,-0.8776,-0.0049145,-3.262,-1.79,-0.3175,-3.614,-2.142,-0.669,9.185,9.091,8.997,4.99,4.896,4.802,-0.2453,-0.9996,-0.3221,-1.315,16.82,9.809,15.85,6.166,26.99,17.86,0.4055,0.2624,21.55,4.813,0.3237,0.070689,-0.016016,0.035954,-0.055773,0.053774
1348.75,-0.8817,0.066232,-2.835,-2.054,-1.274,-3.309,-2.529,-1.748,11.28,9.418,7.556,5.591,3.73,1.868,-0.089181,-2.023,0.3135,-2.678,15.95,0.7998,20.72,-6.899,26.89,24.34,0.4041,0.3575,13.98,-11.78,0.21,-0.1731,-0.016959,0.03896,-0.048393,0.046718
1349.0,-0.8849,0.1446,-1.9,-1.989,-2.078,-2.236,-2.325,-2.414,11.36,6.404,1.451,7.319,2.365,-2.588,-0.191,-3.101,0.1543,-4.57,10.51,-3.558,14.69,-21.1,20.24,21.57,0.3042,0.3168,4.975,-29.1,0.074748,-0.4273,-0.011056,0.032815,-0.050139,0.045161
1349.25,-0.8893,0.2159,-1.156,-1.972,-2.788,-1.293,-2.11,-2.926,9.099,0.9822,-7.134,7.435,-0.6817,-8.798,-0.8274,-3.986,-0.5604,-5.227,1.247,-5.023,4.56,-19.92,8.191,12.77,0.1231,0.1875,-2.757,-34.62,-0.041422,-0.5085,-0.0073679,0.027761,-0.054101,0.050756
1349.5,-0.8982,0.261,-0.9899,-2.068,-3.146,-0.974,-2.052,-3.13,3.858,-4.764,-13.39,4.037,-4.585,-13.21,-1.486,-4.323,-1.099,-4.858,-4.847,-7.89,-0.1303,-14.31,-2.237,4.525,-0.033612,0.066463,-10.34,-34.18,-0.1553,-0.502,-0.0078944,0.027406,-0.051386,0.051885
1349.75,-0.9139,0.2661,-1.284,-2.043,-2.802,-1.134,-1.893,-2.652,-3.056,-8.627,-14.2,-1.257,-6.828,-12.4,-2.163,-3.968,-0.9066,-4.503,-12.46,-7.772,2.431,-14.13,-13.42,-0.5435,-0.2017,-0.0079834,-12.57,-31.93,-0.1888,-0.469,-0.0064012,0.025801,-0.047963,0.050214
1350.0,-0.9356,0.2324,-1.656,-1.774,-1.891,-1.38,-1.497,-1.615,-8.711,-9.253,-9.796,-5.376,-5.918,-6.461,-2.1,-3.828,-0.7981,-4.421,-13.51,-8.781,1.835,-15.78,-18.63,-5.905,-0.28,-0.086742,-10.87,-26.86,-0.1633,-0.3944,-0.0029346,0.021903,-0.048702,0.051775
1350.25,-0.9601,0.1763,-1.881,-1.491,-1.1,-1.581,-1.191,-0.7997,-9.983,-6.427,-2.871,-6.352,-2.796,0.7599,-1.467,-3.35,-1.604,-3.388,-1.928,-8.829,-3.619,-9.143,-10.37,-10.57,-0.1559,-0.1552,-4.158,-14.27,-0.06247,-0.2095,-0.0058078,0.024638,-0.051449,0.055194
1350.5,-0.9836,0.1216,-2.1,-1.518,-0.9368,-1.986,-1.404,-0.8225,-5.398,-0.7055,3.987,-3.999,0.6943,5.387,-1.774,-2.372,-2.364,-1.888,-0.0058054,-4.664,-7.077,1.27,-3.468,-12.73,-0.052116,-0.1869,6.056,0.2117,0.090988,0.0031089,-0.010816,0.029798,-0.054357,0.062418
1350.75,-1.005,0.088733,-2.366,-1.791,-1.217,-2.526,-1.952,-1.377,1.94,5.236,8.532,0.035813,3.332,6.627,-1.767,-0.7532,-2.429,-0.4227,3.491,7.866,-4.437,11.93,9.192,-9.204,0.1381,-0.1352,19.96,13.87,0.2999,0.2037,-0.016568,0.035608,-0.063763,0.076496
1351.0,-1.024,0.089127,-2.466,-2.081,-1.696,-2.842,-2.457,-2.072,8.234,9.599,10.97,3.728,5.094,6.459,-1.561,0.5374,-2.083,0.3457,5.129,19.83,-1.101,17.61,19.59,-5.356,0.2944,-0.078674,30.7,22.03,0.4612,0.3236,-0.018552,0.03787,-0.078883,0.094381
1351.25,-1.045,0.1253,-2.231,-2.264,-2.296,-2.699,-2.732,-2.764,10.95,11.56,12.17,5.329,5.94,6.552,-0.6984,0.5143,-2.122,0.6038,16.03,19.76,-0.814,20.77,32.98,-3.498,0.4956,-0.051384,31.14,25.66,0.4678,0.3768,-0.02491,0.042649,-0.089704,0.1098
1351.5,-1.068,0.193,-1.624,-2.324,-3.025,-2.068,-2.768,-3.469,10.23,11.22,12.2,4.888,5.873,6.858,-0.6486,-0.040358,-2.333,0.5558,20.43,13.32,0.6434,20.28,37.59,-2.809,0.5649,-0.041255,25.26,25.27,0.3795,0.3711,-0.035339,0.050848,-0.086151,0.1111
1351.75,-1.094,0.2822,-0.8937,-2.17,-3.447,-1.159,-2.436,-3.712,6.916,8.405,9.893,3.711,5.2,6.689,-1.9,-1.048,-1.833,-0.5171,7.523,3.346,8.563,9.568,25.77,0.8712,0.3872,0.012796,13.44,15.51,0.2019,0.2278,-0.035336,0.054465,-0.072431,0.096548
1352.0,-1.122,0.3771,-0.4557,-1.68,-2.905,-0.3099,-1.535,-2.759,1.43,2.295,3.161,3.168,4.034,4.9,-2.268,-1.892,-1.763,-1.502,1.047,-4.461,7.214,0.1576,13.78,0.1661,0.2071,0.0024404,1.087,4.309,0.016334,0.063279,-0.028411,0.049789,-0.061597,0.083949
1352.25,-1.153,0.4574,-0.8269,-1.236,-1.644,-0.2526,-0.6614,-1.07,-4.629,-5.302,-5.974,2.267,1.595,0.9225,-3.506,-2.47,-3.214,-1.658,-17.29,-10.67,-13.7,-1.045,-12.69,-16.96,-0.1907,-0.2492,-9.673,-3.458,-0.1453,-0.050784,-0.015555,0.036592,-0.053774,0.076029
1352.5,-1.185,0.5029,-2.195,-1.247,-0.2986,-1.411,-0.4623,0.486,-11.95,-12.37,-12.78,-2.506,-2.918,-3.33,-4.126,-2.498,-3.748,-1.131,-21.98,-15.34,-17.53,0.8466,-26.75,-22.44,-0.402,-0.3296,-17.16,-8.921,-0.2578,-0.131,-0.015416,0.036526,-0.044728,0.066173
1352.75,-1.22,0.5008,-3.699,-1.586,0.5268,-2.963,-0.8501,1.263,-17.99,-16.03,-14.07,-9.084,-7.125,-5.166,-3.935,-1.684,-2.896,-1.09,-24.19,-9.276,-12.12,-2.22,-35.04,-22.91,-0.5265,-0.3366,-12.88,-13.94,-0.1935,-0.2048,-0.010931,0.032037,-0.041634,0.060089
1353.0,-1.256,0.4538,-4.401,-2.003,0.3956,-3.955,-1.557,0.8416,-18.85,-13.71,-8.577,-13.41,-8.27,-3.133,-3.06,-1.271,-1.569,-1.716,-21.47,-1.899,-4.152,-7.123,-33.34,-19.13,-0.501,-0.281,-1.808,-16.63,-0.02717,-0.2442,-0.005197,0.025811,-0.047268,0.062827
1353.25,-1.293,0.384,-3.865,-2.272,-0.6784,-3.841,-2.248,-0.6544,-12.86,-5.874,1.113,-12.49,-5.506,1.481,-1.744,-1.237,-0.8819,-2.043,-12.59,1.696,-2.581,-7.828,-21.08,-14.68,-0.3168,-0.2156,11.15,-14.27,0.1674,-0.2095,0.00010288,0.01992,-0.058216,0.070329
1353.5,-1.328,0.3239,-2.366,-2.324,-2.282,-2.748,-2.706,-2.664,-2.212,4.067,10.35,-6.777,-0.4984,5.78,-0.9334,-0.9012,-0.7879,-1.906,-5.447,7.447,-3.748,-4.464,-5.972,-8.434,-0.089742,-0.1239,25.96,-8.205,0.39,-0.1205,0.0027967,0.017269,-0.073401,0.081858
1353.75,-1.357,0.3005,-0.5355,-2.149,-3.762,-1.15,-2.764,-4.377,7.953,11.58,15.21,0.5308,4.157,7.784,-0.4295,-0.2187,0.2739,-1.74,0.2217,16.56,8.505,-1.487,9.457,9.785,0.1421,0.1437,38.85,-3.305,0.5837,-0.048534,0.0030132,0.018507,-0.093213,0.094682
1354.0,-1.38,0.3243,1.162,-1.691,-4.544,0.6032,-2.25,-5.103,13.77,14.02,14.26,6.96,7.208,7.456,0.5812,0.062771,0.8403,-1.945,9.217,25.33,12.31,1.559,21.94,21.26,0.3297,0.3123,46.47,-0.7317,0.6981,-0.010745,0.0077343,0.014204,-0.1157,0.1119
1354.25,-1.394,0.3881,2.027,-1.293,-4.613,1.647,-1.673,-4.993,14.1,12.1,10.1,9.421,7.421,5.421,1.041,-1.523,0.1363,-2.168,13.34,16.6,2.674,9.105,23.47,17.56,0.3527,0.2579,37.53,1.564,0.5638,0.022965,0.0078673,0.0067956,-0.1138,0.1228
1354.5,-1.4,0.4735,1.781,-1.098,-3.977,1.634,-1.245,-4.124,8.359,6.533,4.708,6.496,4.67,2.845,0.7689,-3.014,-0.1295,-2.223,13.58,2.596,2.865,12.08,19.58,14.01,0.2942,0.2058,20.05,1.445,0.3013,0.021224,-0.0015172,0.0084398,-0.090526,0.114
1354.75,-1.401,0.555,0.885,-0.9757,-2.836,1.028,-0.8328,-2.693,-0.8598,-0.9306,-1.001,0.8005,0.7298,0.659,0.3079,-4.156,-0.7318,-3.53,9.082,-11.99,-3.296,-4.534,10.57,-0.9756,0.1588,-0.014329,-3.557,-11.35,-0.053438,-0.1666,-0.0033663,0.0088792,-0.063737,0.089615
1355.0,-1.398,0.6083,-0.5116,-1.233,-1.954,-0.2294,-0.9505,-1.672,-8.684,-8.002,-7.32,-5.315,-4.633,-3.951,-0.4229,-5.159,-0.6464,-4.843,-0.5192,-24.6,-3.17,-20.89,0.359,-13.49,0.0053939,-0.1982,-27.0,-24.86,-0.4057,-0.3652,-0.0031508,0.0080883,-0.047001,0.072358
1355.25,-1.395,0.6136,-1.942,-1.764,-1.585,-1.703,-1.525,-1.346,-11.74,-12.9,-14.07,-8.867,-10.03,-11.19,-0.4909,-4.732,-0.314,-4.137,-5.586,-25.65,-3.439,-18.77,-3.705,-22.02,-0.055668,-0.3235,-37.56,-25.71,-0.5644,-0.3776,0.00014512,0.0043439,-0.039062,0.064768
1355.5,-1.392,0.5628,-2.698,-2.062,-1.426,-2.562,-1.926,-1.29,-9.528,-13.72,-17.9,-7.876,-12.06,-16.25,-0.4625,-3.669,-0.578,-2.382,-8.52,-24.71,-9.762,-9.807,-4.708,-28.01,-0.07075,-0.4115,-40.28,-21.52,-0.6052,-0.316,0.0025444,0.00099902,-0.030052,0.055703
1355.75,-1.391,0.4681,-2.544,-1.843,-1.143,-2.468,-1.768,-1.067,-4.948,-10.44,-15.94,-4.019,-9.512,-15.01,-0.9405,-1.74,-1.975,-0.5109,-12.82,-17.39,-24.91,-3.239,-7.489,-36.18,-0.1125,-0.5315,-31.1,-14.68,-0.4673,-0.2156,0.0022686,0.0011993,-0.022045,0.041633
1356.0,-1.389,0.3587,-1.76,-1.437,-1.113,-1.791,-1.468,-1.144,-2.078,-4.622,-7.167,-2.439,-4.984,-7.528,-1.527,-0.0053221,-2.867,0.6812,-8.33,-9.524,-24.02,-1.657,-2.709,-31.41,-0.0407,-0.4614,-15.3,-7.357,-0.2298,-0.108,-0.0071688,0.0095085,-0.01569,0.026439
1356.25,-1.384,0.2651,-0.6545,-1.135,-1.616,-0.8803,-1.361,-1.842,-1.177,1.781,4.74,-3.9,-0.9417,2.017,-1.067,0.9336,-2.303,1.913,9.538,-5.119,-4.874,6.374,13.86,-13.03,0.2083,-0.1913,1.49,6.386,0.022382,0.093791,-0.022158,0.023576,-0.0088135,0.017959
1356.5,-1.373,0.208,0.5917,-0.653,-1.898,0.2773,-0.9675,-2.212,0.5386,7.141,13.74,-3.269,3.334,9.937,-0.781,2.282,-1.378,3.291,16.32,2.896,9.458,14.96,22.29,1.013,0.335,0.014876,17.67,21.29,0.2655,0.3127,-0.027536,0.032233,0.0068899,0.0014087
1356.75,-1.356,0.1963,1.482,0.2043,-1.073,1.334,0.056504,-1.221,3.872,9.936,16.0,2.067,8.131,14.2,-0.6632,3.263,0.1348,2.834,16.13,13.05,25.54,8.284,27.12,19.22,0.4076,0.2823,26.93,22.11,0.4046,0.3247,-0.028758,0.040566,0.019758,-0.011558
1357.0,-1.329,0.2291,1.5,1.039,0.5779,1.637,1.176,0.7149,8.702,9.694,10.69,10.34,11.33,12.32,-0.486,2.834,0.5055,1.53,10.32,17.29,21.88,2.121,24.6,24.54,0.3696,0.3605,26.29,15.72,0.395,0.2309,-0.015246,0.032257,0.012388,-0.0053281
1357.25,-1.294,0.2937,0.3622,1.224,2.087,0.64,1.502,2.364,11.79,6.526,1.259,15.15,9.88,4.613,-0.8321,1.7,0.1079,0.3849,-3.181,15.14,7.752,-0.2972,11.15,18.71,0.1675,0.2748,18.97,4.062,0.285,0.059652,0.0004866,0.017215,0.0016926,0.0032637
1357.5,-1.253,0.3651,-1.603,0.5525,2.708,-1.437,0.7191,2.875,9.027,0.8385,-7.35,11.08,2.89,-5.298,-0.4786,-0.066723,0.2452,-0.8885,-6.255,6.001,2.167,-3.714,1.491,13.43,0.022407,0.1973,7.061,-12.94,0.1061,-0.1901,0.0082353,0.0087226,-0.0065626,0.0098814
1357.75,-1.214,0.4122,-3.32,-0.494,2.332,-3.393,-0.5668,2.259,1.342,-5.4,-12.14,0.5401,-6.202,-12.94,0.2592,-1.347,1.173,-1.494,-4.425,-2.639,6.201,-4.418,-6.396,9.705,-0.096111,0.1425,-2.055,-24.92,-0.030869,-0.3659,0.013741,0.00034464,-0.007952,0.010955
1358.0,-1.181,0.4119,-3.611,-1.046,1.52,-3.796,-1.23,1.335,-6.512,-9.343,-12.17,-8.654,-11.49,-14.32,0.8984,-1.868,1.835,-2.228,-3.641,-6.59,7.259,-10.85,-13.53,2.792,-0.2033,0.041013,-6.102,-32.83,-0.091673,-0.4822,0.018545,-0.0091686,-0.006567,0.0096016
1358.25,-1.155,0.3636,-2.384,-0.8503,0.6836,-2.517,-0.9832,0.5507,-9.616,-9.031,-8.447,-11.16,-10.58,-9.993,0.8932,-2.318,1.383,-3.432,-4.114,-11.17,1.676,-24.25,-15.9,-5.647,-0.2389,-0.082952,-9.923,-38.97,-0.1491,-0.5723,0.019584,-0.01032,-0.0053136,0.0084666
1358.5,-1.134,0.2883,-0.8009,-0.4237,-0.046481,-0.9065,-0.5293,-0.1521,-6.182,-5.269,-4.355,-7.426,-6.513,-5.599,0.0060457,-2.947,0.2725,-4.403,-9.727,-12.48,-6.452,-29.51,-15.73,-12.39,-0.2364,-0.182,-10.03,-37.18,-0.1507,-0.546,0.018888,-0.0059671,-0.010947,0.013314
1358.75,-1.117,0.2119,-0.017859,-0.2114,-0.4049,-0.1952,-0.3887,-0.5822,0.2899,-1.109,-2.508,-1.825,-3.223,-4.622,-1.131,-2.498,-0.475,-3.557,-15.82,-0.6523,-8.017,-12.91,-12.81,-11.98,-0.1925,-0.1759,1.837,-19.55,0.0276,-0.2871,0.017626,-0.0010488,-0.022215,0.023541
1359.0,-1.101,0.1499,-0.1345,-0.062439,0.0096268,-0.3452,-0.2731,-0.201,4.285,1.613,-1.058,1.782,-0.8901,-3.562,-1.265,-1.316,-0.9886,-1.715,-9.883,12.41,-6.581,7.962,-3.143,-7.946,-0.047234,-0.1167,15.64,0.7277,0.2349,0.010688,0.016057,0.0019853,-0.030779,0.032284
1359.25,-1.085,0.11,-0.5779,0.1605,0.8989,-0.7284,0.010025,0.7484,3.869,3.314,2.758,2.108,1.552,0.9967,-1.096,-0.6902,-1.933,0.085589,1.054,14.74,-8.731,23.99,5.811,-8.375,0.087316,-0.123,22.46,18.39,0.3374,0.2701,0.011781,0.0066772,-0.036502,0.040747
1359.5,-1.069,0.097278,-0.7299,0.4408,1.611,-0.7451,0.4256,1.596,0.1555,4.529,8.902,0.027069,4.4,8.773,-1.327,-0.072623,-2.439,1.308,9.97,12.2,-3.112,28.38,12.48,-5.89,0.1875,-0.086521,24.58,30.27,0.3692,0.4445,0.0016425,0.016237,-0.032204,0.04002
1359.75,-1.052,0.1145,-0.3028,0.6136,1.53,-0.1812,0.7352,1.652,-3.296,5.376,14.05,-1.796,6.876,15.55,-1.39,-0.1387,-3.112,0.9112,18.28,2.618,-1.896,14.85,19.98,-8.462,0.3002,-0.1243,16.51,27.31,0.2481,0.4011,-0.0079794,0.024345,-0.02272,0.030347
1360.0,-1.034,0.1576,0.3107,0.2128,0.1149,0.3915,0.2936,0.1957,-2.935,5.2,13.34,-1.951,6.184,14.32,-2.321,-0.2906,-3.369,0.4541,12.46,-4.661,0.2575,3.981,19.88,-11.52,0.2988,-0.1691,5.162,20.0,0.077561,0.2938,-0.013655,0.029189,-0.018152,0.025148
1360.25,-1.017,0.2108,0.7334,-0.6225,-1.978,0.6901,-0.6658,-2.022,0.014876,2.561,5.108,-0.5191,2.027,4.574,-3.319,0.093977,-2.834,0.8259,-3.505,-3.19,2.247,5.293,11.75,-12.94,0.1766,-0.1901,-2.784,14.32,-0.041822,0.2104,-0.0074553,0.024657,-0.018139,0.025104
1360.5,-1.004,0.2504,0.8961,-1.212,-3.321,0.9157,-1.193,-3.301,1.2,-2.648,-6.497,1.391,-2.458,-6.307,-3.012,0.4659,-2.615,1.454,-7.004,-2.173,-2.301,9.276,7.908,-14.19,0.1188,-0.2085,-11.03,6.56,-0.1658,0.096341,-0.00041462,0.018614,-0.016436,0.022667
1360.75,-0.997,0.2582,0.6709,-1.335,-3.341,0.923,-1.083,-3.089,-0.8516,-7.638,-14.42,2.102,-4.684,-11.47,-2.535,0.4857,-3.005,1.322,-5.612,-3.664,-11.03,6.032,2.35,-16.79,0.035316,-0.2466,-16.79,-4.613,-0.2523,-0.067754,0.0017572,0.01652,-0.01545,0.020504
1361.0,-0.9966,0.2311,-0.1846,-1.385,-2.586,0.1875,-1.013,-2.214,-4.408,-9.183,-13.96,-0.0099605,-4.785,-9.56,-2.176,-0.045672,-3.005,0.4355,-0.8925,-9.023,-10.54,-3.434,-0.7549,-13.79,-0.011344,-0.2025,-18.38,-15.47,-0.2762,-0.2272,-0.0035058,0.020101,-0.016334,0.020308
1361.25,-1.002,0.1808,-1.372,-1.66,-1.948,-1.134,-1.423,-1.711,-6.425,-6.637,-6.848,-3.602,-3.814,-4.026,-2.245,-0.8723,-1.975,-0.3403,-6.237,-16.82,-3.147,-10.62,-8.756,-8.883,-0.1316,-0.1305,-16.39,-20.45,-0.2462,-0.3003,-0.0034246,0.019688,-0.017813,0.021173
1361.5,-1.013,0.1244,-2.175,-1.849,-1.523,-2.084,-1.757,-1.431,-6.646,-3.251,0.1446,-5.546,-2.15,1.245,-1.695,-0.8388,-0.5202,-0.4755,-9.923,-15.81,3.678,-11.53,-12.74,-4.064,-0.1915,-0.059694,-7.731,-17.81,-0.1162,-0.2616,0.0030644,0.014924,-0.018896,0.0217
1361.75,-1.028,0.076007,-2.294,-1.711,-1.129,-2.183,-1.6,-1.018,-5.48,-1.428,2.624,-4.14,-0.087885,3.964,-0.4756,-0.1023,0.3866,-0.8137,-5.91,-3.948,3.959,-12.2,-9.5,-1.257,-0.1427,-0.018466,4.819,-14.86,0.072397,-0.2182,0.0087983,0.0071514,-0.023184,0.02432
1362.0,-1.044,0.04311,-1.896,-1.651,-1.405,-1.794,-1.548,-1.303,-2.242,-0.2966,1.649,-1.017,0.929,2.875,0.5805,0.079446,1.026,-1.358,-3.177,8.242,1.791,-8.511,-5.43,0.688,-0.081602,0.010106,14.88,-11.8,0.2235,-0.1732,0.01606,0.00020341,-0.036414,0.034071
1362.25,-1.059,0.02521,-1.211,-1.915,-2.619,-1.288,-1.992,-2.696,2.427,1.482,0.5375,1.489,0.5447,-0.3998,1.712,0.055808,2.029,-1.695,4.806,18.38,8.332,-2.044,5.922,9.478,0.088983,0.1392,23.48,-9.076,0.3528,-0.1333,0.019293,-0.0045666,-0.053288,0.044886
1362.5,-1.073,0.017644,-0.5232,-2.31,-4.096,-0.8993,-2.686,-4.472,7.798,4.842,1.886,3.274,0.3178,-2.638,2.454,-0.953,2.629,-2.583,7.153,19.45,9.169,0.5059,12.75,12.5,0.1915,0.1837,27.0,-10.41,0.4056,-0.1529,0.025275,-0.010965,-0.068534,0.058518
1362.75,-1.084,0.018093,-0.3489,-2.507,-4.666,-0.9487,-3.107,-5.266,11.11,8.002,4.896,3.913,0.8074,-2.298,2.555,-2.796,2.52,-3.209,3.112,6.706,2.863,2.001,11.8,7.815,0.1773,0.1148,20.37,-11.55,0.306,-0.1696,0.028461,-0.015656,-0.066772,0.065458
1363.0,-1.094,0.026024,-0.8785,-2.159,-3.439,-1.361,-2.642,-3.922,8.695,7.103,5.511,2.928,1.336,-0.2566,2.296,-3.66,1.986,-3.496,3.23,-3.038,-0.1326,-1.181,10.49,3.448,0.1576,0.050641,11.38,-12.2,0.1709,-0.1792,0.020905,-0.012703,-0.057464,0.059532
1363.25,-1.102,0.036323,-1.694,-1.395,-1.096,-1.767,-1.469,-1.17,1.549,1.692,1.835,0.6968,0.8398,0.9829,1.486,-3.567,1.324,-3.822,1.627,-4.488,-0.088151,-7.603,4.705,-1.24,0.070697,-0.018213,3.095,-13.24,0.046502,-0.1944,0.010933,-0.0061271,-0.048024,0.050545
1363.5,-1.108,0.038205,-2.276,-0.7124,0.8513,-1.957,-0.3935,1.17,-5.821,-5.063,-4.306,-1.982,-1.225,-0.467,0.477,-3.339,0.499,-3.696,0.1946,-4.476,0.4963,-8.685,-1.291,-6.12,-0.019401,-0.089887,-5.594,-12.2,-0.084043,-0.1792,0.0033215,0.0014192,-0.03871,0.043773
1363.75,-1.113,0.020303,-2.168,-0.385,1.398,-1.701,0.082748,1.866,-9.276,-9.276,-9.276,-3.677,-3.677,-3.677,-0.7018,-2.983,-0.2509,-2.492,-3.974,-8.039,1.171,-2.358,-6.977,-9.305,-0.1048,-0.1367,-14.31,-8.194,-0.215,-0.1203,-0.0015121,0.0058372,-0.026656,0.033593
1364.0,-1.116,-0.021018,-0.9277,-0.1552,0.6173,-0.4763,0.2962,1.069,-8.305,-9.607,-10.91,-2.931,-4.233,-5.535,-1.453,-2.041,-0.9562,-0.5062,-7.992,-14.57,-2.356,3.27,-9.926,-12.24,-0.1492,-0.1798,-21.55,-4.93,-0.3238,-0.07241,-0.00072739,0.0049054,-0.0061806,0.014544
1364.25,-1.115,-0.076938,0.8707,0.1938,-0.4831,1.285,0.6078,-0.06908,-5.32,-7.3,-9.279,-0.4283,-2.408,-4.387,-1.804,-0.5481,-2.021,0.8972,-9.814,-13.15,-12.4,3.663,-10.02,-18.11,-0.1506,-0.266,-19.67,-2.71,-0.2955,-0.039806,0.0020675,0.0020537,0.012387,-0.0013122
1364.5,-1.108,-0.1316,2.02,0.3781,-1.264,2.303,0.6607,-0.9815,-2.824,-3.716,-4.608,0.4876,-0.4045,-1.297,-1.962,0.6396,-2.352,1.37,-7.525,-7.641,-12.06,0.851,-5.296,-16.81,-0.079583,-0.247,-12.18,-1.067,-0.1829,-0.015665,0.0020956,0.0020379,0.024615,-0.010857
1364.75,-1.093,-0.1725,2.086,0.266,-1.554,2.123,0.3028,-1.517,-1.323,-0.044275,1.234,-0.9288,0.3499,1.629,-1.49,1.179,-1.462,1.521,-0.3749,0.4192,-0.026983,4.407,3.782,-7.452,0.056837,-0.1095,0.0048418,5.077,7.2746e-05,0.074561,0.0034416,0.00022983,0.028653,-0.012176
1365.0,-1.07,-0.1955,1.366,0.2004,-0.965,1.199,0.033832,-1.131,0.1836,3.216,6.248,-1.817,1.215,4.247,-0.8436,1.595,-0.776,1.61,5.87,9.391,6.714,9.575,10.57,-1.296,0.1588,-0.019038,13.46,11.67,0.2022,0.1713,0.0086577,-0.0035513,0.0322,-0.012264
1365.25,-1.04,-0.2005,0.2747,0.3985,0.5224,0.044605,0.1685,0.2923,2.496,5.883,9.269,-0.2295,3.156,6.543,-0.3737,1.404,-0.3348,1.154,12.89,9.323,13.35,6.432,17.69,8.015,0.2659,0.1177,17.55,9.784,0.2636,0.1437,0.0098581,-0.0037804,0.034597,-0.013867
1365.5,-1.008,-0.1874,-0.5353,0.7409,2.017,-0.7007,0.5754,1.852,5.981,7.15,8.319,4.045,5.214,6.384,-0.2531,0.804,-0.5471,0.4206,12.66,6.358,9.183,1.927,17.85,10.61,0.2683,0.1558,16.06,4.089,0.2413,0.060055,0.012225,-0.0082694,0.029523,-0.013042
1365.75,-0.9743,-0.1589,-0.8278,0.8769,2.582,-0.9018,0.8029,2.508,8.57,6.052,3.533,7.727,5.209,2.69,-0.6497,0.2816,-0.8306,-0.012872,5.241,4.175,3.084,0.7874,11.51,9.657,0.1729,0.1418,11.58,-1.579,0.1739,-0.023187,0.014671,-0.01156,0.022961,-0.011788
1366.0,-0.9425,-0.1257,-0.7909,0.6969,2.185,-0.7818,0.706,2.194,7.396,2.282,-2.831,7.535,2.421,-2.693,-0.6688,-0.099161,-0.5101,-0.2592,-0.064432,1.747,1.769,-0.080677,5.02,8.43,0.07543,0.1238,4.129,-7.868,0.062032,-0.1156,0.019242,-0.016623,0.01866,-0.011047
1366.25,-0.9142,-0.1044,-0.6649,0.3892,1.443,-0.5639,0.4902,1.544,2.463,-2.741,-7.945,3.684,-1.52,-6.724,-0.4621,-0.4653,0.4338,-0.5458,-2.645,-0.3914,7.832,-1.288,-0.7637,9.316,-0.011476,0.1368,-3.013,-12.67,-0.045268,-0.186,0.02464,-0.020453,0.014109,-0.009479
1366.5,-0.8904,-0.1093,-0.802,0.3042,1.41,-0.5587,0.5475,1.654,-3.257,-6.593,-9.93,-0.3461,-3.683,-7.019,-0.2288,-0.8445,0.7919,-0.7994,-3.237,-4.543,8.793,-3.974,-5.98,5.859,-0.089862,0.086065,-9.294,-15.29,-0.1396,-0.2246,0.031347,-0.018715,0.012686,-0.0079958
1366.75,-0.8707,-0.1414,-1.516,0.4613,2.438,-1.146,0.8304,2.807,-6.53,-7.551,-8.572,-2.105,-3.126,-4.147,-0.3576,-1.225,0.065623,-1.401,-5.054,-8.978,0.032333,-10.99,-11.38,-3.458,-0.171,-0.050796,-13.01,-18.51,-0.1955,-0.2719,0.032737,-0.017636,0.01085,-0.0062965
1367.0,-0.854,-0.1887,-2.491,0.4067,3.304,-2.193,0.7046,3.602,-6.133,-5.696,-5.259,-2.526,-2.089,-1.652,-1.295,-1.628,-1.144,-1.842,-7.817,-11.23,-5.969,-13.7,-13.62,-9.883,-0.2046,-0.1452,-12.18,-18.64,-0.1831,-0.2737,0.027127,-0.011027,0.0062038,-0.00194
