Distance,Curvature,Vertical offset,Cross level offset
1377.0,-0.143,65.0,-130.0
1377.25,-0.143,65.0,-130.0
1377.5,-0.143,65.0,-130.0
1377.75,-0.143,65.0,-130.0
1378.0,-0.143,65.0,-130.0
1378.25,-0.143,65.0,-130.0
1378.5,-0.143,65.0,-130.0
1378.75,-0.143,65.0,-130.0
1379.0,-0.143,65.0,-130.0
1379.25,-0.143,65.0,-130.0
1379.5,-0.143,65.0,-130.0
1379.75,-0.143,65.0,-130.0
1380.0,-0.143,65.0,-130.0
1380.25,-0.143,65.0,-130.0
1380.5,-0.143,65.0,-130.0
1380.75,-0.143,65.0,-130.0
1381.0,-0.143,65.0,-130.0
1381.25,-0.143,65.0,-130.0
1381.5,-0.143,65.0,-130.0
1381.75,-0.143,65.0,-130.0
1382.0,-0.143,65.0,-130.0
1382.25,-0.143,65.0,-130.0
1382.5,-0.143,65.0,-130.0
1382.75,-0.143,65.0,-130.0
1383.0,-0.143,65.0,-130.0
1383.25,-0.143,65.0,-130.0
1383.5,-0.143,65.0,-130.0
1383.75,-0.143,65.0,-130.0
1384.0,-0.143,65.0,-130.0
1384.25,-0.143,65.0,-130.0
1384.5,-0.143,65.0,-130.0
1384.75,-0.143,65.0,-130.0
1385.0,-0.143,65.0,-130.0
1385.25,-0.143,65.0,-130.0
1385.5,-0.143,65.0,-130.0
1385.75,-0.143,65.0,-130.0
1386.0,-0.143,65.0,-130.0
1386.25,-0.143,65.0,-130.0
1386.5,-0.143,65.0,-130.0
1386.75,-0.143,65.0,-130.0
1387.0,-0.143,65.0,-130.0
1387.25,-0.143,65.0,-130.0
1387.5,-0.143,65.0,-130.0
1387.75,-0.143,65.0,-130.0
1388.0,-0.143,65.0,-130.0
1388.25,-0.143,65.0,-130.0
1388.5,-0.143,65.0,-130.0
1388.75,-0.143,65.0,-130.0
1389.0,-0.143,65.0,-130.0
1389.25,-0.143,65.0,-130.0
1389.5,-0.143,65.0,-130.0
1389.75,-0.143,65.0,-130.0
1390.0,-0.143,65.0,-130.0
1390.25,-0.143,65.0,-130.0
1390.5,-0.143,65.0,-130.0
1390.75,-0.143,65.0,-130.0
1391.0,-0.143,65.0,-130.0
1391.25,-0.143,65.0,-130.0
1391.5,-0.143,65.0,-130.0
1391.75,-0.143,65.0,-130.0
1392.0,-0.143,65.0,-130.0
1392.25,-0.143,65.0,-130.0
1392.5,-0.143,65.0,-130.0
1392.75,-0.143,65.0,-130.0
1393.0,-0.143,65.0,-130.0
1393.25,-0.143,65.0,-130.0
1393.5,-0.143,65.0,-130.0
1393.75,-0.143,65.0,-130.0
1394.0,-0.143,65.0,-130.0
1394.25,-0.143,65.0,-130.0
1394.5,-0.143,65.0,-130.0
1394.75,-0.143,65.0,-130.0
1395.0,-0.143,65.0,-130.0
1395.25,-0.143,65.0,-130.0
1395.5,-0.143,65.0,-130.0
1395.75,-0.143,65.0,-130.0
1396.0,-0.143,65.0,-130.0
1396.25,-0.143,65.0,-130.0
1396.5,-0.143,65.0,-130.0
1396.75,-0.143,65.0,-130.0
1397.0,-0.143,65.0,-130.0
1397.25,-0.143,65.0,-130.0
1397.5,-0.143,65.0,-130.0
1397.75,-0.143,65.0,-130.0
1398.0,-0.143,65.0,-130.0
1398.25,-0.143,65.0,-130.0
1398.5,-0.143,65.0,-130.0
1398.75,-0.143,65.0,-130.0
1399.0,-0.143,65.0,-130.0
1399.25,-0.143,65.0,-130.0
1399.5,-0.143,65.0,-130.0
1399.75,-0.143,65.0,-130.0
1400.0,-0.143,65.0,-130.0
1400.25,-0.143,65.0,-130.0
1400.5,-0.143,65.0,-130.0
1400.75,-0.143,65.0,-130.0
1401.0,-0.143,65.0,-130.0
1401.25,-0.143,65.0,-130.0
1401.5,-0.143,65.0,-130.0
1401.75,-0.143,65.0,-130.0
1402.0,-0.143,65.0,-130.0
1402.25,-0.143,65.0,-130.0
1402.5,-0.143,65.0,-130.0
1402.75,-0.143,65.0,-130.0
1403.0,-0.143,65.0,-130.0
1403.25,-0.143,65.0,-130.0
1403.5,-0.143,65.0,-130.0
1403.75,-0.143,65.0,-130.0
1404.0,-0.143,65.0,-130.0
1404.25,-0.143,65.0,-130.0
1404.5,-0.143,65.0,-130.0
1404.75,-0.143,65.0,-130.0
1405.0,-0.143,65.0,-130.0
1405.25,-0.143,65.0,-130.0
1405.5,-0.143,65.0,-130.0
1405.75,-0.143,65.0,-130.0
1406.0,-0.143,65.0,-130.0
1406.25,-0.143,65.0,-130.0
1406.5,-0.143,65.0,-130.0
1406.75,-0.143,65.0,-130.0
1407.0,-0.143,65.0,-130.0
1407.25,-0.143,65.0,-130.0
1407.5,-0.143,65.0,-130.0
1407.75,-0.143,65.0,-130.0
1408.0,-0.143,65.0,-130.0
1408.25,-0.143,65.0,-130.0
1408.5,-0.143,65.0,-130.0
1408.75,-0.143,65.0,-130.0
1409.0,-0.143,65.0,-130.0
1409.25,-0.143,65.0,-130.0
1409.5,-0.143,65.0,-130.0
1409.75,-0.143,65.0,-130.0
1410.0,-0.143,65.0,-130.0
1410.25,-0.143,65.0,-130.0
1410.5,-0.143,65.0,-130.0
1410.75,-0.143,65.0,-130.0
1411.0,-0.143,65.0,-130.0
1411.25,-0.143,65.0,-130.0
1411.5,-0.143,65.0,-130.0
1411.75,-0.143,65.0,-130.0
1412.0,-0.143,65.0,-130.0
1412.25,-0.143,65.0,-130.0
1412.5,-0.143,65.0,-130.0
1412.75,-0.143,65.0,-130.0
1413.0,-0.143,65.0,-130.0
1413.25,-0.143,65.0,-130.0
1413.5,-0.143,65.0,-130.0
1413.75,-0.143,65.0,-130.0
1414.0,-0.143,65.0,-130.0
1414.25,-0.143,65.0,-130.0
1414.5,-0.143,65.0,-130.0
1414.75,-0.143,65.0,-130.0
1415.0,-0.143,65.0,-130.0
1415.25,-0.143,65.0,-130.0
1415.5,-0.143,65.0,-130.0
1415.75,-0.143,65.0,-130.0
1416.0,-0.143,65.0,-130.0
1416.25,-0.143,65.0,-130.0
1416.5,-0.143,65.0,-130.0
1416.75,-0.143,65.0,-130.0
1417.0,-0.143,65.0,-130.0
1417.25,-0.143,65.0,-130.0
1417.5,-0.143,65.0,-130.0
1417.75,-0.143,65.0,-130.0
1418.0,-0.143,65.0,-130.0
1418.25,-0.143,65.0,-130.0
1418.5,-0.143,65.0,-130.0
1418.75,-0.143,65.0,-130.0
1419.0,-0.143,65.0,-130.0
1419.25,-0.143,65.0,-130.0
1419.5,-0.143,65.0,-130.0
1419.75,-0.143,65.0,-130.0
1420.0,-0.143,65.0,-130.0
1420.25,-0.143,65.0,-130.0
1420.5,-0.143,65.0,-130.0
1420.75,-0.143,65.0,-130.0
1421.0,-0.143,65.0,-130.0
1421.25,-0.143,65.0,-130.0
1421.5,-0.143,65.0,-130.0
1421.75,-0.143,65.0,-130.0
1422.0,-0.143,65.0,-130.0
1422.25,-0.143,65.0,-130.0
1422.5,-0.143,65.0,-130.0
1422.75,-0.143,65.0,-130.0
1423.0,-0.143,65.0,-130.0
1423.25,-0.143,65.0,-130.0
1423.5,-0.143,65.0,-130.0
1423.75,-0.143,65.0,-130.0
1424.0,-0.143,65.0,-130.0
1424.25,-0.143,65.0,-130.0
1424.5,-0.143,65.0,-130.0
1424.75,-0.143,65.0,-130.0
1425.0,-0.143,65.0,-130.0
1425.25,-0.143,65.0,-130.0
1425.5,-0.143,65.0,-130.0
1425.75,-0.143,65.0,-130.0
1426.0,-0.143,65.0,-130.0
1426.25,-0.143,65.0,-130.0
1426.5,-0.143,65.0,-130.0
1426.75,-0.143,65.0,-130.0
1427.0,-0.143,65.0,-130.0
1427.25,-0.143,65.0,-130.0
1427.5,-0.143,65.0,-130.0
1427.75,-0.143,65.0,-130.0
1428.0,-0.143,65.0,-130.0
1428.25,-0.143,65.0,-130.0
1428.5,-0.143,65.0,-130.0
1428.75,-0.143,65.0,-130.0
1429.0,-0.143,65.0,-130.0
1429.25,-0.143,65.0,-130.0
1429.5,-0.143,65.0,-130.0
1429.75,-0.143,65.0,-130.0
1430.0,-0.143,65.0,-130.0
1430.25,-0.143,65.0,-130.0
1430.5,-0.143,65.0,-130.0
1430.75,-0.143,65.0,-130.0
1431.0,-0.143,65.0,-130.0
1431.25,-0.143,65.0,-130.0
1431.5,-0.143,65.0,-130.0
1431.75,-0.143,65.0,-130.0
1432.0,-0.143,65.0,-130.0
1432.25,-0.143,65.0,-130.0
1432.5,-0.143,65.0,-130.0
1432.75,-0.143,65.0,-130.0
1433.0,-0.143,65.0,-130.0
1433.25,-0.143,65.0,-130.0
1433.5,-0.143,65.0,-130.0
1433.75,-0.143,65.0,-130.0
1434.0,-0.143,65.0,-130.0
1434.25,-0.143,65.0,-130.0
1434.5,-0.143,65.0,-130.0
1434.75,-0.143,65.0,-130.0
1435.0,-0.143,65.0,-130.0
1435.25,-0.143,65.0,-130.0
1435.5,-0.143,65.0,-130.0
1435.75,-0.143,65.0,-130.0
1436.0,-0.143,65.0,-130.0
1436.25,-0.143,65.0,-130.0
1436.5,-0.143,65.0,-130.0
1436.75,-0.143,65.0,-130.0
1437.0,-0.143,65.0,-130.0
1437.25,-0.143,65.0,-130.0
1437.5,-0.143,65.0,-130.0
1437.75,-0.143,65.0,-130.0
1438.0,-0.143,65.0,-130.0
1438.25,-0.143,65.0,-130.0
1438.5,-0.143,65.0,-130.0
1438.75,-0.143,65.0,-130.0
1439.0,-0.143,65.0,-130.0
1439.25,-0.143,65.0,-130.0
1439.5,-0.143,65.0,-130.0
1439.75,-0.143,65.0,-130.0
1440.0,-0.143,65.0,-130.0
1440.25,-0.143,65.0,-130.0
1440.5,-0.143,65.0,-130.0
1440.75,-0.143,65.0,-130.0
1441.0,-0.143,65.0,-130.0
1441.25,-0.143,65.0,-130.0
1441.5,-0.143,65.0,-130.0
1441.75,-0.143,65.0,-130.0
1442.0,-0.143,65.0,-130.0
1442.25,-0.143,65.0,-130.0
1442.5,-0.143,65.0,-130.0
1442.75,-0.143,65.0,-130.0
1443.0,-0.143,65.0,-130.0
1443.25,-0.143,65.0,-130.0
1443.5,-0.143,65.0,-130.0
1443.75,-0.143,65.0,-130.0
1444.0,-0.143,65.0,-130.0
1444.25,-0.143,65.0,-130.0
1444.5,-0.143,65.0,-130.0
1444.75,-0.143,65.0,-130.0
1445.0,-0.143,65.0,-130.0
1445.25,-0.143,65.0,-130.0
1445.5,-0.143,65.0,-130.0
1445.75,-0.143,65.0,-130.0
1446.0,-0.143,65.0,-130.0
1446.25,-0.143,65.0,-130.0
1446.5,-0.143,65.0,-130.0
1446.75,-0.143,65.0,-130.0
1447.0,-0.143,65.0,-130.0
1447.25,-0.143,65.0,-130.0
1447.5,-0.143,65.0,-130.0
1447.75,-0.143,65.0,-130.0
1448.0,-0.143,65.0,-130.0
1448.25,-0.143,65.0,-130.0
1448.5,-0.143,65.0,-130.0
1448.75,-0.143,65.0,-130.0
1449.0,-0.143,65.0,-130.0
1449.25,-0.143,65.0,-130.0
1449.5,-0.143,65.0,-130.0
1449.75,-0.143,65.0,-130.0
1450.0,-0.143,65.0,-130.0
1450.25,-0.143,65.0,-130.0
1450.5,-0.143,65.0,-130.0
1450.75,-0.143,65.0,-130.0
1451.0,-0.143,65.0,-130.0
1451.25,-0.143,65.0,-130.0
1451.5,-0.143,65.0,-130.0
1451.75,-0.143,65.0,-130.0
1452.0,-0.143,65.0,-130.0
1452.25,-0.143,65.0,-130.0
1452.5,-0.143,65.0,-130.0
1452.75,-0.143,65.0,-130.0
1453.0,-0.143,65.0,-130.0
1453.25,-0.143,65.0,-130.0
1453.5,-0.143,65.0,-130.0
1453.75,-0.143,65.0,-130.0
1454.0,-0.143,65.0,-130.0
1454.25,-0.143,65.0,-130.0
1454.5,-0.143,65.0,-130.0
1454.75,-0.143,65.0,-130.0
1455.0,-0.143,65.0,-130.0
1455.25,-0.143,65.0,-130.0
1455.5,-0.143,65.0,-130.0
1455.75,-0.143,65.0,-130.0
1456.0,-0.143,65.0,-130.0
1456.25,-0.143,65.0,-130.0
1456.5,-0.143,65.0,-130.0
1456.75,-0.143,65.0,-130.0
1457.0,-0.143,65.0,-130.0
1457.25,-0.143,65.0,-130.0
1457.5,-0.143,65.0,-130.0
1457.75,-0.143,65.0,-130.0
1458.0,-0.143,65.0,-130.0
1458.25,-0.143,65.0,-130.0
1458.5,-0.143,65.0,-130.0
1458.75,-0.143,65.0,-130.0
1459.0,-0.143,65.0,-130.0
1459.25,-0.143,65.0,-130.0
1459.5,-0.143,65.0,-130.0
1459.75,-0.143,65.0,-130.0
1460.0,-0.143,65.0,-130.0
1460.25,-0.143,65.0,-130.0
1460.5,-0.143,65.0,-130.0
1460.75,-0.143,65.0,-130.0
1461.0,-0.143,65.0,-130.0
1461.25,-0.143,65.0,-130.0
1461.5,-0.143,65.0,-130.0
1461.75,-0.143,65.0,-130.0
1462.0,-0.143,65.0,-130.0
1462.25,-0.143,65.0,-130.0
1462.5,-0.143,65.0,-130.0
1462.75,-0.143,65.0,-130.0
1463.0,-0.143,65.0,-130.0
1463.25,-0.143,65.0,-130.0
1463.5,-0.143,65.0,-130.0
1463.75,-0.143,65.0,-130.0
1464.0,-0.143,65.0,-130.0
1464.25,-0.143,65.0,-130.0
1464.5,-0.143,65.0,-130.0
1464.75,-0.143,65.0,-130.0
1465.0,-0.143,65.0,-130.0
1465.25,-0.143,65.0,-130.0
1465.5,-0.143,65.0,-130.0
1465.75,-0.143,65.0,-130.0
1466.0,-0.143,65.0,-130.0
1466.25,-0.143,65.0,-130.0
1466.5,-0.143,65.0,-130.0
1466.75,-0.143,65.0,-130.0
1467.0,-0.143,65.0,-130.0
1467.25,-0.143,65.0,-130.0
1467.5,-0.143,65.0,-130.0
1467.75,-0.143,65.0,-130.0
1468.0,-0.143,65.0,-130.0
1468.25,-0.143,65.0,-130.0
1468.5,-0.143,65.0,-130.0
1468.75,-0.143,65.0,-130.0
1469.0,-0.143,65.0,-130.0
1469.25,-0.143,65.0,-130.0
1469.5,-0.143,65.0,-130.0
1469.75,-0.143,65.0,-130.0
1470.0,-0.143,65.0,-130.0
1470.25,-0.143,65.0,-130.0
1470.5,-0.143,65.0,-130.0
1470.75,-0.143,65.0,-130.0
1471.0,-0.143,65.0,-130.0
1471.25,-0.143,65.0,-130.0
1471.5,-0.143,65.0,-130.0
1471.75,-0.143,65.0,-130.0
1472.0,-0.143,65.0,-130.0
1472.25,-0.143,65.0,-130.0
1472.5,-0.143,65.0,-130.0
1472.75,-0.143,65.0,-130.0
1473.0,-0.143,65.0,-130.0
1473.25,-0.143,65.0,-130.0
1473.5,-0.143,65.0,-130.0
1473.75,-0.143,65.0,-130.0
1474.0,-0.143,65.0,-130.0
1474.25,-0.143,65.0,-130.0
1474.5,-0.143,65.0,-130.0
1474.75,-0.143,65.0,-130.0
1475.0,-0.143,65.0,-130.0
1475.25,-0.143,65.0,-130.0
1475.5,-0.143,65.0,-130.0
1475.75,-0.143,65.0,-130.0
1476.0,-0.143,65.0,-130.0
1476.25,-0.143,65.0,-130.0
1476.5,-0.143,65.0,-130.0
1476.75,-0.143,65.0,-130.0
1477.0,-0.143,65.0,-130.0
1477.25,-0.143,65.0,-130.0
1477.5,-0.143,65.0,-130.0
1477.75,-0.143,65.0,-130.0
1478.0,-0.143,65.0,-130.0
1478.25,-0.143,65.0,-130.0
1478.5,-0.143,65.0,-130.0
1478.75,-0.143,65.0,-130.0
1479.0,-0.143,65.0,-130.0
1479.25,-0.143,65.0,-130.0
1479.5,-0.143,65.0,-130.0
1479.75,-0.143,65.0,-130.0
1480.0,-0.143,65.0,-130.0
1480.25,-0.143,65.0,-130.0
1480.5,-0.143,65.0,-130.0
1480.75,-0.143,65.0,-130.0
1481.0,-0.143,65.0,-130.0
1481.25,-0.143,65.0,-130.0
1481.5,-0.143,65.0,-130.0
1481.75,-0.143,65.0,-130.0
1482.0,-0.143,65.0,-130.0
1482.25,-0.143,65.0,-130.0
1482.5,-0.143,65.0,-130.0
1482.75,-0.143,65.0,-130.0
1483.0,-0.143,65.0,-130.0
1483.25,-0.143,65.0,-130.0
1483.5,-0.143,65.0,-130.0
1483.75,-0.143,65.0,-130.0
1484.0,-0.143,65.0,-130.0
1484.25,-0.143,65.0,-130.0
1484.5,-0.143,65.0,-130.0
1484.75,-0.143,65.0,-130.0
1485.0,-0.143,65.0,-130.0
1485.25,-0.143,65.0,-130.0
1485.5,-0.143,65.0,-130.0
1485.75,-0.143,65.0,-130.0
1486.0,-0.143,65.0,-130.0
1486.25,-0.143,65.0,-130.0
1486.5,-0.143,65.0,-130.0
1486.75,-0.143,65.0,-130.0
1487.0,-0.143,65.0,-130.0
1487.25,-0.143,65.0,-130.0
1487.5,-0.143,65.0,-130.0
1487.75,-0.143,65.0,-130.0
1488.0,-0.143,65.0,-130.0
1488.25,-0.143,65.0,-130.0
1488.5,-0.143,65.0,-130.0
1488.75,-0.143,65.0,-130.0
1489.0,-0.143,65.0,-130.0
1489.25,-0.143,65.0,-130.0
1489.5,-0.143,65.0,-130.0
1489.75,-0.143,65.0,-130.0
1490.0,-0.143,65.0,-130.0
1490.25,-0.143,65.0,-130.0
1490.5,-0.143,65.0,-130.0
1490.75,-0.143,65.0,-130.0
1491.0,-0.143,65.0,-130.0
1491.25,-0.143,65.0,-130.0
1491.5,-0.143,65.0,-130.0
1491.75,-0.143,65.0,-130.0
1492.0,-0.143,65.0,-130.0
1492.25,-0.143,65.0,-130.0
1492.5,-0.143,65.0,-130.0
1492.75,-0.143,65.0,-130.0
1493.0,-0.143,65.0,-130.0
1493.25,-0.143,65.0,-130.0
1493.5,-0.143,65.0,-130.0
1493.75,-0.143,65.0,-130.0
1494.0,-0.143,65.0,-130.0
1494.25,-0.143,65.0,-130.0
1494.5,-0.143,65.0,-130.0
1494.75,-0.143,65.0,-130.0
1495.0,-0.143,65.0,-130.0
1495.25,-0.143,65.0,-130.0
1495.5,-0.143,65.0,-130.0
1495.75,-0.143,65.0,-130.0
1496.0,-0.143,65.0,-130.0
1496.25,-0.143,65.0,-130.0
1496.5,-0.143,65.0,-130.0
1496.75,-0.143,65.0,-130.0
1497.0,-0.143,65.0,-130.0
1497.25,-0.143,65.0,-130.0
1497.5,-0.143,65.0,-130.0
1497.75,-0.143,65.0,-130.0
1498.0,-0.143,65.0,-130.0
1498.25,-0.143,65.0,-130.0
1498.5,-0.143,65.0,-130.0
1498.75,-0.143,65.0,-130.0
1499.0,-0.143,65.0,-130.0
1499.25,-0.143,65.0,-130.0
1499.5,-0.143,65.0,-130.0
1499.75,-0.143,65.0,-130.0
1500.0,-0.143,65.0,-130.0
1500.25,-0.143,65.0,-130.0
1500.5,-0.143,65.0,-130.0
1500.75,-0.143,65.0,-130.0
1501.0,-0.143,65.0,-130.0
1501.25,-0.143,65.0,-130.0
1501.5,-0.143,65.0,-130.0
1501.75,-0.143,65.0,-130.0
1502.0,-0.143,65.0,-130.0
1502.25,-0.143,65.0,-130.0
1502.5,-0.143,65.0,-130.0
1502.75,-0.143,65.0,-130.0
1503.0,-0.143,65.0,-130.0
1503.25,-0.143,65.0,-130.0
1503.5,-0.143,65.0,-130.0
1503.75,-0.143,65.0,-130.0
1504.0,-0.143,65.0,-130.0
1504.25,-0.143,65.0,-130.0
1504.5,-0.143,65.0,-130.0
1504.75,-0.143,65.0,-130.0
1505.0,-0.143,65.0,-130.0
1505.25,-0.143,65.0,-130.0
1505.5,-0.143,65.0,-130.0
1505.75,-0.143,65.0,-130.0
1506.0,-0.143,65.0,-130.0
1506.25,-0.143,65.0,-130.0
1506.5,-0.143,65.0,-130.0
1506.75,-0.143,65.0,-130.0
1507.0,-0.143,65.0,-130.0
1507.25,-0.143,65.0,-130.0
1507.5,-0.143,65.0,-130.0
1507.75,-0.143,65.0,-130.0
1508.0,-0.143,65.0,-130.0
1508.25,-0.143,65.0,-130.0
1508.5,-0.143,65.0,-130.0
1508.75,-0.143,65.0,-130.0
1509.0,-0.143,65.0,-130.0
1509.25,-0.143,65.0,-130.0
1509.5,-0.143,65.0,-130.0
1509.75,-0.143,65.0,-130.0
1510.0,-0.143,65.0,-130.0
1510.25,-0.143,65.0,-130.0
1510.5,-0.143,65.0,-130.0
1510.75,-0.143,65.0,-130.0
1511.0,-0.143,65.0,-130.0
1511.25,-0.143,65.0,-130.0
1511.5,-0.143,65.0,-130.0
1511.75,-0.143,65.0,-130.0
1512.0,-0.143,65.0,-130.0
1512.25,-0.143,65.0,-130.0
1512.5,-0.143,65.0,-130.0
1512.75,-0.143,65.0,-130.0
1513.0,-0.143,65.0,-130.0
1513.25,-0.143,65.0,-130.0
1513.5,-0.143,65.0,-130.0
1513.75,-0.143,65.0,-130.0
1514.0,-0.143,65.0,-130.0
1514.25,-0.143,65.0,-130.0
1514.5,-0.143,65.0,-130.0
1514.75,-0.143,65.0,-130.0
1515.0,-0.143,65.0,-130.0
1515.25,-0.143,65.0,-130.0
1515.5,-0.143,65.0,-130.0
1515.75,-0.143,65.0,-130.0
1516.0,-0.143,65.0,-130.0
1516.25,-0.143,65.0,-130.0
1516.5,-0.143,65.0,-130.0
1516.75,-0.143,65.0,-130.0
1517.0,-0.143,65.0,-130.0
1517.25,-0.143,65.0,-130.0
1517.5,-0.143,65.0,-130.0
1517.75,-0.143,65.0,-130.0
1518.0,-0.143,65.0,-130.0
1518.25,-0.143,65.0,-130.0
1518.5,-0.143,65.0,-130.0
1518.75,-0.143,65.0,-130.0
1519.0,-0.143,65.0,-130.0
1519.25,-0.143,65.0,-130.0
1519.5,-0.143,65.0,-130.0
1519.75,-0.143,65.0,-130.0
1520.0,-0.143,65.0,-130.0
1520.25,-0.143,65.0,-130.0
1520.5,-0.143,65.0,-130.0
1520.75,-0.143,65.0,-130.0
1521.0,-0.143,65.0,-130.0
1521.25,-0.143,65.0,-130.0
1521.5,-0.143,65.0,-130.0
1521.75,-0.143,65.0,-130.0
1522.0,-0.143,65.0,-130.0
1522.25,-0.143,65.0,-130.0
1522.5,-0.143,65.0,-130.0
1522.75,-0.143,65.0,-130.0
1523.0,-0.143,65.0,-130.0
1523.25,-0.143,65.0,-130.0
1523.5,-0.143,65.0,-130.0
1523.75,-0.143,65.0,-130.0
1524.0,-0.143,65.0,-130.0
1524.25,-0.143,65.0,-130.0
1524.5,-0.143,65.0,-130.0
1524.75,-0.143,65.0,-130.0
1525.0,-0.143,65.0,-130.0
1525.25,-0.143,65.0,-130.0
1525.5,-0.143,65.0,-130.0
1525.75,-0.143,65.0,-130.0
1526.0,-0.143,65.0,-130.0
1526.25,-0.143,65.0,-130.0
1526.5,-0.143,65.0,-130.0
1526.75,-0.143,65.0,-130.0
1527.0,-0.143,65.0,-130.0
1527.25,-0.143,65.0,-130.0
1527.5,-0.143,65.0,-130.0
1527.75,-0.143,65.0,-130.0
1528.0,-0.143,65.0,-130.0
1528.25,-0.143,65.0,-130.0
1528.5,-0.143,65.0,-130.0
1528.75,-0.143,65.0,-130.0
1529.0,-0.143,65.0,-130.0
1529.25,-0.143,65.0,-130.0
1529.5,-0.143,65.0,-130.0
1529.75,-0.143,65.0,-130.0
1530.0,-0.143,65.0,-130.0
1530.25,-0.143,65.0,-130.0
1530.5,-0.143,65.0,-130.0
1530.75,-0.143,65.0,-130.0
1531.0,-0.143,65.0,-130.0
1531.25,-0.143,65.0,-130.0
1531.5,-0.143,65.0,-130.0
1531.75,-0.143,65.0,-130.0
1532.0,-0.143,65.0,-130.0
1532.25,-0.143,65.0,-130.0
1532.5,-0.143,65.0,-130.0
1532.75,-0.143,65.0,-130.0
1533.0,-0.143,65.0,-130.0
1533.25,-0.143,65.0,-130.0
1533.5,-0.143,65.0,-130.0
1533.75,-0.143,65.0,-130.0
1534.0,-0.143,65.0,-130.0
1534.25,-0.143,65.0,-130.0
1534.5,-0.143,65.0,-130.0
1534.75,-0.143,65.0,-130.0
1535.0,-0.143,65.0,-130.0
1535.25,-0.143,65.0,-130.0
1535.5,-0.143,65.0,-130.0
1535.75,-0.143,65.0,-130.0
1536.0,-0.143,65.0,-130.0
1536.25,-0.143,65.0,-130.0
1536.5,-0.143,65.0,-130.0
1536.75,-0.143,65.0,-130.0
1537.0,-0.143,65.0,-130.0
1537.25,-0.143,65.0,-130.0
1537.5,-0.143,65.0,-130.0
1537.75,-0.143,65.0,-130.0
1538.0,-0.143,65.0,-130.0
1538.25,-0.143,65.0,-130.0
1538.5,-0.143,65.0,-130.0
1538.75,-0.143,65.0,-130.0
1539.0,-0.143,65.0,-130.0
1539.25,-0.143,65.0,-130.0
1539.5,-0.143,65.0,-130.0
1539.75,-0.143,65.0,-130.0
1540.0,-0.143,65.0,-130.0
1540.25,-0.143,65.0,-130.0
1540.5,-0.143,65.0,-130.0
1540.75,-0.143,65.0,-130.0
1541.0,-0.143,65.0,-130.0
1541.25,-0.143,65.0,-130.0
1541.5,-0.143,65.0,-130.0
1541.75,-0.143,65.0,-130.0
1542.0,-0.143,65.0,-130.0
1542.25,-0.143,65.0,-130.0
1542.5,-0.143,65.0,-130.0
1542.75,-0.143,65.0,-130.0
1543.0,-0.143,65.0,-130.0
1543.25,-0.143,65.0,-130.0
1543.5,-0.143,65.0,-130.0
1543.75,-0.143,65.0,-130.0
1544.0,-0.143,65.0,-130.0
1544.25,-0.143,65.0,-130.0
1544.5,-0.143,65.0,-130.0
1544.75,-0.143,65.0,-130.0
1545.0,-0.143,65.0,-130.0
1545.25,-0.143,65.0,-130.0
1545.5,-0.143,65.0,-130.0
1545.75,-0.143,65.0,-130.0
1546.0,-0.143,65.0,-130.0
1546.25,-0.143,65.0,-130.0
1546.5,-0.143,65.0,-130.0
1546.75,-0.143,65.0,-130.0
1547.0,-0.143,65.0,-130.0
1547.25,-0.143,65.0,-130.0
1547.5,-0.143,65.0,-130.0
1547.75,-0.143,65.0,-130.0
1548.0,-0.143,65.0,-130.0
1548.25,-0.143,65.0,-130.0
1548.5,-0.143,65.0,-130.0
1548.75,-0.143,65.0,-130.0
1549.0,-0.143,65.0,-130.0
1549.25,-0.143,65.0,-130.0
1549.5,-0.143,65.0,-130.0
1549.75,-0.143,65.0,-130.0
1550.0,-0.143,65.0,-130.0
1550.25,-0.143,65.0,-130.0
1550.5,-0.143,65.0,-130.0
1550.75,-0.143,65.0,-130.0
1551.0,-0.143,65.0,-130.0
1551.25,-0.143,65.0,-130.0
1551.5,-0.143,65.0,-130.0
1551.75,-0.143,65.0,-130.0
1552.0,-0.143,65.0,-130.0
1552.25,-0.143,65.0,-130.0
1552.5,-0.143,65.0,-130.0
1552.75,-0.143,65.0,-130.0
1553.0,-0.143,65.0,-130.0
1553.25,-0.143,65.0,-130.0
1553.5,-0.143,65.0,-130.0
1553.75,-0.143,65.0,-130.0
1554.0,-0.143,65.0,-130.0
1554.25,-0.143,65.0,-130.0
1554.5,-0.143,65.0,-130.0
1554.75,-0.143,65.0,-130.0
1555.0,-0.143,65.0,-130.0
1555.25,-0.143,65.0,-130.0
1555.5,-0.143,65.0,-130.0
1555.75,-0.143,65.0,-130.0
1556.0,-0.143,65.0,-130.0
1556.25,-0.143,65.0,-130.0
1556.5,-0.143,65.0,-130.0
1556.75,-0.143,65.0,-130.0
1557.0,-0.143,65.0,-130.0
1557.25,-0.143,65.0,-130.0
1557.5,-0.143,65.0,-130.0
1557.75,-0.143,65.0,-130.0
1558.0,-0.143,65.0,-130.0
1558.25,-0.143,65.0,-130.0
1558.5,-0.143,65.0,-130.0
1558.75,-0.143,65.0,-130.0
1559.0,-0.143,65.0,-130.0
1559.25,-0.143,65.0,-130.0
1559.5,-0.143,65.0,-130.0
1559.75,-0.143,65.0,-130.0
1560.0,-0.143,65.0,-130.0
1560.25,-0.143,65.0,-130.0
1560.5,-0.143,65.0,-130.0
