Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
1090.75,-1.045,0.1679,-4.227,0.217,4.661,-4.422,0.021544,4.466,2.038,1.372,0.7053,-0.2407,-0.9072,-1.574,2.08,0.2726,1.169,0.1313,-6.726,2.613,-17.33,0.9473,-3.915,-17.81,-0.05883,-0.2616,3.919,1.526,0.058888,0.02241,0.021477,-0.011205,0.05549,-0.035397
1091.0,-1.032,0.1757,-3.753,0.5916,4.936,-3.94,0.4046,4.749,-1.209,-0.632,-0.054841,-3.402,-2.824,-2.247,0.8256,0.3084,0.2761,0.1137,-8.635,5.501,-14.98,3.228,-7.031,-20.07,-0.1057,-0.2948,4.645,3.794,0.069782,0.055717,0.011676,-0.005722,0.0634,-0.043225
1091.25,-1.017,0.1742,-3.056,1.031,5.117,-3.204,0.8828,4.969,-5.904,-2.797,0.3096,-7.635,-4.528,-1.422,-0.5257,0.1655,0.8193,0.077324,-18.37,6.881,-2.522,5.879,-17.46,-14.91,-0.2624,-0.2191,5.454,7.05,0.081943,0.1035,0.012725,-0.0076101,0.069192,-0.048852
1091.5,-0.9977,0.1585,-1.785,1.991,5.768,-1.659,2.118,5.895,-10.52,-4.805,0.9057,-8.951,-3.24,2.471,-0.5809,0.067928,0.7728,0.1835,-14.22,6.161,1.685,7.558,-19.46,-9.878,-0.2924,-0.1451,6.237,10.67,0.093702,0.1567,0.017014,-0.012763,0.075712,-0.055506
1091.75,-0.9715,0.1335,-0.1026,3.16,6.424,0.3774,3.64,6.904,-11.97,-5.188,1.597,-6.168,0.6166,7.402,-0.7373,-0.087802,-0.7529,0.022349,-7.45,2.496,-7.629,3.827,-18.99,-10.91,-0.2853,-0.1603,5.187,9.702,0.077928,0.1425,0.018291,-0.01409,0.079407,-0.058027
1092.0,-0.9372,0.1091,1.145,3.624,6.104,1.664,4.144,6.623,-8.799,-3.16,2.479,-2.525,3.114,8.753,-1.717,-0.2137,-2.001,-0.070573,-5.506,0.2727,-8.83,1.994,-15.9,-6.711,-0.239,-0.098571,5.333,7.664,0.080129,0.1126,0.015117,-0.010972,0.078793,-0.055933
1092.25,-0.8956,0.093224,1.673,3.166,4.66,1.881,3.374,4.868,-3.042,-0.1365,2.769,-0.5085,2.397,5.303,-2.586,-0.1479,-2.053,0.2617,-10.64,1.461,-4.374,6.314,-13.97,-2.021,-0.21,-0.029681,7.251,7.754,0.1089,0.1139,0.0191,-0.015572,0.075902,-0.051657
1092.5,-0.8487,0.085719,1.879,2.441,3.002,1.775,2.337,2.898,0.8557,1.454,2.052,-0.3674,0.2309,0.8291,-2.533,0.3571,-1.475,0.6414,-9.118,5.789,3.371,9.163,-6.911,3.521,-0.1039,0.051722,9.477,7.021,0.1424,0.1031,0.028001,-0.024672,0.073095,-0.047691
1092.75,-0.7987,0.082687,2.173,2.009,1.845,1.992,1.828,1.663,1.135,1.138,1.142,-1.023,-1.02,-1.017,-1.932,0.5502,-1.791,0.3039,-4.356,6.472,-2.632,3.599,-2.309,-2.261,-0.0347,-0.033213,7.3,1.539,0.1097,0.022597,0.038422,-0.033033,0.062048,-0.04022
1093.0,-0.747,0.081493,2.264,1.658,1.052,2.106,1.5,0.8941,-1.129,-0.0041779,1.12,-3.017,-1.893,-0.7681,-1.833,0.1623,-2.429,-0.4477,3.217,3.74,-3.744,-3.407,2.935,-5.164,0.044101,-0.075855,3.336,-4.01,0.050128,-0.058889,0.038194,-0.031029,0.043867,-0.030142
1093.25,-0.6949,0.079634,1.781,1.076,0.3711,1.57,0.8644,0.1593,-2.997,-0.5781,1.841,-5.534,-3.115,-0.6966,-1.932,-0.4791,-3.407,-1.21,8.614,-4.223,-8.766,-12.78,6.146,-12.23,0.092357,-0.1797,-4.195,-12.38,-0.063021,-0.1818,0.03436,-0.025805,0.029017,-0.021634
1093.5,-0.6447,0.07296,0.7027,0.078236,-0.5462,0.2803,-0.3441,-0.9685,-2.529,-0.5189,1.491,-7.594,-5.584,-3.575,-2.683,-1.181,-3.918,-1.706,6.771,-10.95,-7.798,-17.11,6.323,-15.47,0.095011,-0.2272,-10.8,-19.22,-0.1622,-0.2823,0.02652,-0.019184,0.016769,-0.010907
1093.75,-0.5999,0.053999,-0.2729,-0.9219,-1.571,-0.8581,-1.507,-2.156,-0.5071,-0.9521,-1.397,-7.522,-7.967,-8.412,-3.107,-1.447,-3.492,-0.6721,3.627,-16.34,-0.9056,-7.251,6.997,-11.7,0.1051,-0.1719,-16.76,-16.08,-0.2518,-0.2362,0.023168,-0.016798,0.010178,-0.0052308
1094.0,-0.5636,0.01642,-0.1816,-1.06,-1.938,-0.4983,-1.376,-2.254,0.5627,-3.01,-6.582,-3.224,-6.796,-10.37,-2.816,-0.6434,-3.061,0.8936,1.913,-17.31,-0.9621,0.6736,6.683,-8.791,0.1004,-0.1291,-22.29,-10.3,-0.3348,-0.1512,0.02577,-0.019419,0.011428,-0.0079459
1094.25,-0.5353,-0.03742,0.9017,-0.3745,-1.651,1.214,-0.062337,-1.339,-0.4568,-5.706,-10.95,3.289,-1.96,-7.209,-2.374,0.7046,-2.764,1.088,1.861,-8.541,-2.712,-4.075,5.875,-4.757,0.088282,-0.069873,-21.2,-8.578,-0.3185,-0.126,0.026547,-0.020979,0.01123,-0.0082214
1094.5,-0.5118,-0.096447,1.559,0.026953,-1.505,2.288,0.7558,-0.7766,-1.672,-6.147,-10.62,7.045,2.569,-1.907,-1.969,0.824,-2.191,0.5447,1.571,-5.52,-1.016,-8.782,4.626,0.2312,0.069507,0.0033953,-19.18,-7.186,-0.2882,-0.1055,0.025913,-0.021388,0.0047666,-0.00039825
1094.75,-0.4911,-0.1487,0.8502,-0.4883,-1.827,1.489,0.151,-1.188,-1.407,-3.663,-5.92,6.227,3.971,1.715,-1.362,0.35,-0.4138,0.8235,3.82,-9.956,14.99,-4.374,7.325,14.01,0.1101,0.2057,-16.31,-2.65,-0.2451,-0.038922,0.026416,-0.023827,-0.00063963,0.0053641
1095.0,-0.4745,-0.188,-0.4653,-1.307,-2.148,-0.1025,-0.9441,-1.786,0.5522,-0.4548,-1.462,4.884,3.877,2.87,-0.304,0.3287,1.003,1.649,3.469,-12.96,18.81,2.586,6.413,18.24,0.096362,0.268,-10.81,0.9566,-0.1624,0.014049,0.035779,-0.034543,-0.00097919,0.0056886
1095.25,-0.4641,-0.2128,-1.515,-1.809,-2.102,-1.292,-1.586,-1.88,2.778,1.223,-0.3313,5.442,3.887,2.332,0.8991,1.058,1.037,1.84,12.9,-7.841,14.5,1.427,13.17,18.13,0.1979,0.2663,-3.038,-1.979,-0.045641,-0.029065,0.037511,-0.033884,0.0015022,0.0029513
1095.5,-0.4607,-0.2241,-2.301,-2.224,-2.146,-2.209,-2.132,-2.055,5.803,2.081,-1.64,6.907,3.185,-0.5365,0.9473,1.22,0.5871,0.7675,10.9,0.4823,6.667,-4.783,12.44,12.92,0.1869,0.1898,3.26,-9.59,0.048982,-0.1408,0.03276,-0.027853,-0.0051957,0.0087768
1095.75,-0.4644,-0.2248,-3.111,-2.881,-2.652,-3.295,-3.065,-2.835,8.351,2.682,-2.987,6.16,0.4911,-5.178,0.4476,0.8805,-0.082206,-0.6099,3.94,8.821,-2.279,-8.753,8.584,2.797,0.129,0.041084,8.658,-16.31,0.1301,-0.2396,0.026187,-0.020471,-0.01786,0.018771
1096.0,-0.4762,-0.2218,-4.053,-3.755,-3.457,-4.631,-4.333,-4.035,8.242,2.929,-2.383,1.313,-3.999,-9.312,-0.053049,-0.3573,-0.2874,-2.232,-1.089,10.42,-3.803,-11.74,5.359,-5.095,0.080522,-0.07483,10.19,-23.01,0.1532,-0.3379,0.019582,-0.014818,-0.033729,0.030948
1096.25,-0.4969,-0.2253,-4.841,-4.308,-3.775,-5.681,-5.148,-4.615,4.932,2.171,-0.5905,-5.126,-7.887,-10.65,-0.4665,-1.773,-0.0019338,-2.945,-4.021,6.794,1.507,-7.045,1.029,-7.707,0.015461,-0.1132,9.857,-22.05,0.1481,-0.3239,0.016036,-0.0094268,-0.045575,0.0416
1096.5,-0.5265,-0.244,-4.923,-3.814,-2.706,-5.567,-4.459,-3.35,-0.4361,0.010905,0.4579,-8.128,-7.68,-7.233,-0.5797,-2.499,-0.5815,-3.087,-0.7749,3.535,-0.7084,-3.356,-2.022,-11.43,-0.030385,-0.1679,9.141,-17.25,0.1373,-0.2533,0.012946,-0.0023191,-0.049111,0.04666
1096.75,-0.5623,-0.2759,-4.347,-2.494,-0.6408,-4.466,-2.613,-0.7597,-4.657,-2.133,0.3917,-6.026,-3.502,-0.9772,-1.259,-2.804,-2.053,-3.279,3.746,1.873,-5.484,-3.666,-2.897,-12.78,-0.043529,-0.1878,7.612,-11.78,0.1144,-0.173,0.0033131,0.011159,-0.049516,0.049581
1097.0,-0.6004,-0.3089,-3.642,-1.28,1.083,-3.335,-0.9729,1.39,-4.866,-2.473,-0.079015,-1.13,1.264,3.657,-2.57,-2.884,-3.262,-3.184,0.3299,1.454,-7.733,-1.999,-5.185,-11.61,-0.077914,-0.1705,5.922,-4.731,0.088979,-0.069484,-0.006361,0.021892000000000002,-0.050046,0.053012
1097.25,-0.6383,-0.3303,-2.98,-0.7572,1.466,-2.565,-0.342,1.881,-2.024,-1.285,-0.5459,3.003,3.743,4.482,-3.741,-2.618,-3.172,-2.095,-9.199,2.998,-2.536,9.241,-7.994,-6.443,-0.1201,-0.094633,6.301,7.407,0.094672,0.1088,-0.0081764,0.025007,-0.052293,0.059827
1097.5,-0.6757,-0.3361,-2.022,-0.5846,0.8526,-1.604,-0.1667,1.27,-0.1182,-0.4106,-0.7029,4.927,4.635,4.342,-3.613,-1.809,-2.332,-0.4612,-11.25,4.41,3.701,20.31,-5.541,-0.9647,-0.08326,-0.01417,6.599,18.34,0.099144,0.2694,-0.0023187,0.01999,-0.047408,0.058761
1097.75,-0.7122,-0.329,-0.7024,-0.3492,0.0040982,-0.1938,0.1595,0.5127,-1.168,-0.6906,-0.2135,4.94,5.417,5.894,-2.874,-0.9346,-2.025,-0.064547,-8.899,8.525,1.026,18.8,-3.846,-3.057,-0.057795,-0.044901,8.694,20.02,0.1306,0.294,0.0072946,0.010356,-0.044569,0.05465
1098.0,-0.7453,-0.3134,0.209,-0.3521,-0.9131,0.7162,0.1552,-0.4059,-3.738,-0.8773,1.984,2.334,5.195,8.056,-2.229,-0.6852,-2.045,-0.5347,-1.399,11.05,0.792,12.87,0.2205,-4.176,0.0033141,-0.061346,11.87,16.89,0.1783,0.2481,0.010111,0.0079484,-0.049062,0.056146
1098.25,-0.773,-0.2922,0.1568,-0.8938,-1.944,0.3957,-0.6549,-1.706,-4.852,0.2867,5.425,-1.994,3.144,8.282,-2.258,-1.434,-2.711,-1.371,-1.285,3.541,-6.529,4.311,-2.095,-13.11,-0.031488,-0.1926,9.05,7.345,0.136,0.1079,0.011802,0.0062555,-0.0501,0.054161
1098.5,-0.7952,-0.268,-0.7515,-1.874,-2.996,-0.9574,-2.08,-3.202,-4.259,1.357,6.972,-6.723,-1.108,4.508,-2.712,-2.116,-3.197,-2.085,-1.757,-1.989,-7.389,-1.633,-2.691,-17.66,-0.040431,-0.2593,6.937,-3.824,0.1042,-0.05616,0.0082179,0.0096843,-0.051809,0.052905
1098.75,-0.8141,-0.2492,-1.75,-2.761,-3.771,-2.304,-3.314,-4.325,-2.745,0.9305,4.606,-9.373,-5.697,-2.021,-2.914,-2.337,-3.543,-2.089,-0.844,-3.335,-8.2,-0.4632,-1.267,-20.51,-0.019041,-0.3013,5.096,-10.55,0.076561,-0.1549,0.0056825,0.012269,-0.052663,0.05238
1099.0,-0.8317,-0.2471,-2.051,-3.0,-3.949,-2.626,-3.575,-4.524,-1.367,-0.839,-0.3108,-8.252,-7.724,-7.196,-2.988,-1.998,-3.716,-2.019,0.021787,-0.3245,-8.537,-0.6181,0.6875,-20.07,0.01033,-0.2948,2.945,-15.07,0.044249,-0.2213,0.0025915,0.014154,-0.05061,0.050403
1099.25,-0.8478,-0.2664,-1.434,-2.561,-3.689,-1.738,-2.866,-3.994,-0.4861,-2.424,-4.361,-4.144,-6.082,-8.019,-2.861,-1.822,-2.783,-2.699,-3.119,4.641,-2.342,-5.692,-0.1326,-11.71,-0.001992,-0.1721,1.765,-18.6,0.026519,-0.2731,0.0021131,0.010062,-0.053511,0.052749
1099.5,-0.8607,-0.2994,-0.136,-1.838,-3.541,-0.083097,-1.786,-3.488,0.1048,-2.493,-5.091,0.7062,-1.892,-4.489,-1.879,-2.241,-1.65,-3.345,-2.193,4.004,0.3112,-8.97,0.715,-3.656,0.010744,-0.0537,0.1294,-18.27,0.0019447,-0.2683,0.0069312,0.00016737,-0.058066,0.057995
1099.75,-0.8685,-0.3308,1.158,-1.372,-3.901,1.422,-1.107,-3.637,0.8151,-0.8863,-2.588,3.913,2.211,0.5097,-0.6599,-2.974,-0.6185,-3.172,3.528,-4.333,3.945,-6.637,5.012,5.018,0.075308,0.073703,-3.009,-14.04,-0.045207,-0.2061,0.01176,-0.0048614,-0.057848,0.060967
1100.0,-0.8706,-0.3479,1.748,-1.302,-4.351,2.047,-1.003,-4.052,1.737,1.006,0.2752,5.231,4.5,3.769,0.3287,-2.911,0.5256,-2.067,5.13,-10.24,7.483,-0.3449,6.421,10.74,0.09649,0.1577,-3.605,-7.31,-0.054156,-0.1074,0.017905,-0.012034,-0.051962,0.057877
1100.25,-0.8676,-0.3485,1.329,-1.379,-4.086,1.623,-1.085,-3.792,2.137,1.524,0.9104,5.58,4.967,4.353,1.031,-2.017,1.69,-1.192,6.381,-8.846,14.15,0.7858,8.639,16.42,0.1298,0.2412,-2.133,-4.828,-0.032045,-0.070906,0.021378,-0.016598,-0.042857,0.048101
1100.5,-0.861,-0.3392,0.1179,-1.439,-2.995,0.4224,-1.134,-2.691,2.377,0.5991,-1.179,5.975,4.197,2.419,1.491,-1.305,2.325,-1.068,3.924,-3.459,13.71,-0.77,7.259,15.04,0.1091,0.221,-0.7923,-5.589,-0.011903,-0.082086,0.026208,-0.022092,-0.037383,0.042158
1100.75,-0.8532,-0.3297,-1.339,-1.531,-1.724,-1.071,-1.264,-1.456,2.501,-0.7308,-3.963,5.696,2.464,-0.7687,1.63,-0.9515,2.248,-1.211,1.473,-0.4614,8.685,-3.568,5.009,9.426,0.075268,0.1385,-1.845,-9.251,-0.027725,-0.1359,0.027019,-0.022497,-0.031464,0.035601
1101.0,-0.8471,-0.3271,-2.588,-1.766,-0.9432,-2.474,-1.651,-0.8291,2.35,-1.56,-5.47,3.736,-0.1739,-4.084,1.546,-1.253,1.754,-1.571,-0.2035,-3.084,2.215,-6.828,2.38,1.833,0.035765,0.026925,-5.561,-15.23,-0.083554,-0.2237,0.025091,-0.019967,-0.025814,0.029662
1101.25,-0.845,-0.3358,-3.3,-2.069,-0.8384,-3.424,-2.193,-0.9625,2.126,-1.577,-5.28,0.6734,-3.03,-6.733,1.814,-1.275,1.321,-1.44,11.74,-4.103,5.99,-6.014,12.22,3.157,0.1836,0.04637,-5.595,-17.61,-0.084056,-0.2587,0.015882,-0.01106,-0.020079,0.023739
1101.5,-0.8483,-0.3574,-3.384,-2.18,-0.9759,-3.748,-2.544,-1.34,4.039,0.2814,-3.477,-0.2893,-4.047,-7.805,1.199,-1.163,0.5176,-1.378,12.13,-3.723,4.204,-6.2,14.33,0.11,0.2153,0.0016152,-3.434,-18.69,-0.051591,-0.2745,0.0097426,-0.0021925,-0.014797,0.018463
1101.75,-0.8565,-0.3861,-3.07,-1.908,-0.747,-3.553,-2.392,-1.23,7.012,2.976,-1.061,1.255,-2.781,-6.817,-0.1337,-1.161,-0.4572,-1.037,4.683,-4.17,0.972,-2.671,11.37,-3.098,0.1709,-0.045502,-1.517,-14.2,-0.022786,-0.2086,0.0049605,0.0065829,-0.010794,0.015016
1102.0,-0.8679,-0.4108,-2.518,-1.116,0.2868,-2.842,-1.439,-0.03664,7.436,3.892,0.3479,3.597,0.053016,-3.491,-1.199,-0.8012,-1.471,-0.515,0.039587,-2.771,-3.076,0.6226,8.537,-5.868,0.1283,-0.086197,0.1379,-6.735,0.0020715,-0.098914,0.0023675,0.0132,-0.0049626,0.0098964
1102.25,-0.8812,-0.4226,-1.973,-0.1091,1.755,-1.946,-0.081979,1.782,3.937,2.196,0.4554,4.3,2.559,0.8186,-1.996,-0.324,-2.329,-0.5139,-2.212,3.538,-6.072,1.361,4.119,-8.764,0.061893,-0.1287,3.998,0.1886,0.060065,0.0027693,-0.00026201,0.016324,-0.0040897,0.0090817
1102.5,-0.8953,-0.4196,-1.693,0.5084,2.709,-1.423,0.7777,2.979,-1.492,-0.3511,0.7893,1.773,2.913,4.054,-2.46,-0.211,-2.648,-0.4558,-1.031,7.214,-3.217,4.397,0.9873,-8.932,0.014836,-0.1312,6.772,6.756,0.1018,0.099218,-0.0025371,0.018944,-0.0062815,0.011345
1102.75,-0.9098,-0.408,-1.531,0.5802,2.691,-1.256,0.8552,2.967,-5.409,-1.69,2.028,-2.075,1.643,5.361,-2.717,-0.4107,-2.284,-0.033004,-1.154,5.988,3.904,10.44,-2.207,-6.106,-0.033164,-0.089694,7.823,12.24,0.1175,0.1798,-0.0010226,0.018533,-0.0082113,0.013608
1103.0,-0.9242,-0.3949,-1.008,0.523,2.054,-0.8048,0.7266,2.258,-6.0,-1.355,3.29,-3.526,1.118,5.763,-2.737,-0.3576,-2.124,0.5718,-2.64,3.499,4.538,14.38,-4.952,-5.755,-0.074416,-0.084537,8.367,14.49,0.1257,0.2128,0.0042731,0.013774,-0.0054108,0.010665
1103.25,-0.9376,-0.3818,-0.1042,0.5992,1.303,0.086303,0.7898,1.493,-4.119,-0.2482,3.623,-1.813,2.058,5.929,-3.007,-0.2472,-2.911,0.6041,-9.369,0.9296,-8.215,10.9,-11.21,-14.05,-0.1685,-0.2064,7.045,10.62,0.1058,0.1559,0.011024,0.0068949,-0.0021115,0.0068488
1103.5,-0.9496,-0.3654,0.5206,0.5433,0.566,0.6925,0.7152,0.7379,-2.649,0.077955,2.805,-0.5771,2.15,4.878,-3.269,-0.1668,-3.359,0.1592,-10.68,0.9553,-11.67,4.804,-11.33,-15.46,-0.1702,-0.2271,5.719,4.267,0.085923,0.062662,0.011474,0.0066487,-0.0031814,0.0075666
1103.75,-0.9609,-0.3457,0.4778,0.1379,-0.202,0.5424,0.2025,-0.1374,-2.685,-0.6785,1.328,-1.901,0.1053,2.112,-3.269,0.038442,-3.347,-0.3174,-12.1,8.754,-12.97,4.628,-12.12,-18.1,-0.1822,-0.2659,10.49,2.149,0.1576,0.03156,0.014244,0.0040759,-0.013785,0.017117
1104.0,-0.9729,-0.3292,-0.1899,-0.5318,-0.8736,-0.3352,-0.677,-1.019,-3.99,-1.087,1.816,-5.718,-2.815,0.087846,-2.858,0.084323,-2.782,-0.6476,-6.951,15.46,-6.055,6.91,-7.701,-15.44,-0.1157,-0.2268,16.65,2.082,0.2502,0.030579,0.01491,0.0039186,-0.026518,0.028109
1104.25,-0.9864,-0.3209,-0.8691,-1.055,-1.24,-1.199,-1.384,-1.57,-4.705,0.1315,4.968,-8.64,-3.803,1.034,-2.468,-0.8788,-1.672,-1.258,-6.972,8.022,2.325,3.577,-7.751,-10.25,-0.1165,-0.1506,13.81,-2.157,0.2074,-0.031672,0.018939,0.0001303,-0.033508,0.034481
1104.5,-1.0,-0.3176,-0.8147,-0.9878,-1.161,-1.064,-1.237,-1.41,-4.321,1.306,6.932,-7.298,-1.671,3.955,-1.649,-1.644,-1.233,-1.711,-2.633,-0.069186,2.215,-0.8685,-5.306,-6.616,-0.079732,-0.097171,9.934,-5.672,0.1493,-0.083296,0.023316,-0.0037957,-0.03587,0.037005
1104.75,-1.012,-0.3117,-0.1715,-0.585,-0.9985,-0.1454,-0.5589,-0.9725,-2.898,1.231,5.359,-2.583,1.545,5.673,-1.339,-1.874,-1.761,-1.997,-3.731,-3.571,-8.674,-4.999,-7.595,-9.728,-0.1141,-0.1429,6.372,-8.779,0.095736,-0.1289,0.025216,-0.0059082,-0.036547,0.037516
1105.0,-1.02,-0.2993,0.041465,-0.5472,-1.136,0.2512,-0.3374,-0.9261,-1.784,-0.291,1.202,0.7216,2.215,3.708,-1.466,-1.911,-1.863,-2.068,-4.278,-2.825,-8.957,-4.559,-7.044,-7.144,-0.1058,-0.1049,3.491,-10.21,0.052457,-0.1499,0.02117,-0.0022218,-0.038043,0.042926
1105.25,-1.022,-0.2857,-0.7955,-1.066,-1.336,-0.6047,-0.8749,-1.145,-1.639,-2.313,-2.987,0.6493,-0.025175,-0.6996,-1.27,-1.87,-0.9869,-1.8,-4.884,-0.2626,-1.595,0.6669,-5.463,-2.649,-0.082096,-0.038908,1.561,-8.957,0.023451,-0.1315,0.021166,-0.0023343,-0.040563,0.052329
1105.5,-1.021,-0.2807,-2.081,-1.675,-1.27,-1.972,-1.566,-1.161,-2.342,-3.555,-4.769,-1.014,-2.228,-3.441,-0.6586,-1.796,0.1407,-1.462,-3.411,-0.1931,5.952,3.715,-2.714,0.6733,-0.04079,0.0098892,-1.049,-7.79,-0.015764,-0.1144,0.024795,-0.0057362,-0.043243,0.056244
1105.75,-1.02,-0.2881,-2.667,-1.913,-1.158,-2.559,-1.805,-1.05,-2.758,-3.153,-3.548,-1.434,-1.829,-2.224,0.3089,-2.021,0.5893,-1.867,6.358,-5.567,9.664,-3.868,6.333,3.531,0.095162,0.051859,-6.202,-12.66,-0.093179,-0.1859,0.026108,-0.0058637,-0.041676,0.054099
1106.0,-1.018,-0.3013,-2.264,-1.948,-1.632,-2.166,-1.85,-1.534,-0.5398,-0.9477,-1.356,0.6597,0.2518,-0.1562,0.5071,-2.411,0.2333,-2.455,8.752,-11.37,5.589,-11.99,10.21,1.946,0.1534,0.028584,-9.984,-17.77,-0.15,-0.2609,0.024731,-0.0042495,-0.04146,0.053063
1106.25,-1.016,-0.3104,-1.419,-2.163,-2.908,-1.46,-2.205,-2.95,4.263,1.934,-0.3949,3.757,1.428,-0.9006,1.092,-2.196,-0.73,-2.195,27.56,-12.63,6.124,-12.68,30.62,6.492,0.4602,0.095363,-9.967,-18.88,-0.1497,-0.2773,0.008363,0.010925,-0.040401,0.051276
1106.5,-1.012,-0.3108,-0.7432,-2.767,-4.791,-1.132,-3.156,-5.18,11.9,5.514,-0.8664,7.183,0.8023,-5.578,0.1506,-1.694,-1.519,-1.66,24.5,-9.593,4.879,-9.199,36.43,5.984,0.5474,0.087893,-7.875,-18.82,-0.1183,-0.2764,-0.0086159,0.023374,-0.039923,0.050533
1106.75,-1.007,-0.3043,-0.513,-3.315,-6.117,-1.192,-3.994,-6.796,17.57,7.641,-2.289,9.358,-0.5717,-10.5,-1.119,-1.138,-1.034,-0.7618,12.25,-5.169,13.29,-0.7213,34.26,11.04,0.5149,0.1622,-5.528,-14.23,-0.083048,-0.209,-0.01749,0.030919,-0.039951,0.052107
1107.0,-1.002,-0.2952,-0.3913,-2.959,-5.528,-0.8634,-3.432,-6.0,16.09,5.856,-4.379,10.36,0.1273,-10.11,-1.212,-0.7775,-0.9102,-0.306,7.472,-3.019,11.03,2.582,28.82,9.181,0.4331,0.1349,-5.729,-9.939,-0.086076,-0.146,-0.012216,0.025754,-0.037103,0.053587
1107.25,-0.9976,-0.2866,-0.5333,-1.875,-3.218,-0.4096,-1.752,-3.094,8.087,1.211,-5.665,9.537,2.661,-4.216,-0.7357,-0.8146,-1.093,-0.9668,14.45,-2.993,10.27,-4.735,25.89,9.775,0.389,0.1436,-7.285,-10.55,-0.1094,-0.1549,-0.016262,0.031299,-0.035507,0.053809
1107.5,-0.9924,-0.2792,-1.284,-1.084,-0.8836,-0.7336,-0.5334,-0.3332,0.3359,-2.446,-5.227,6.935,4.154,1.372,-1.002,-1.441,-1.672,-1.702,13.65,-7.081,5.843,-10.25,15.59,5.223,0.2343,0.076721,-9.492,-11.23,-0.1426,-0.1649,-0.017672,0.035718,-0.038793,0.052706
1107.75,-0.9869,-0.2734,-2.161,-1.103,-0.044938,-1.645,-0.5863,0.472,-2.245,-3.127,-4.008,3.973,3.091,2.21,-1.03,-1.535,-0.1781,-1.121,15.63,-8.954,25.61,-4.278,15.07,20.37,0.2264,0.2992,-7.382,-6.873,-0.1109,-0.1009,-0.027594,0.049961,-0.039561,0.048974
1108.0,-0.9825,-0.2697,-1.785,-1.214,-0.6423,-1.458,-0.8864,-0.315,2.038,-0.997,-4.032,5.975,2.94,-0.095003,-1.24,-0.9028,0.4285,-0.013674,3.985,-6.658,23.49,3.668,6.792,20.9,0.1021,0.307,-2.561,-3.152,-0.038485,-0.046292,-0.014465,0.036327,-0.033478,0.040236
1108.25,-0.9802,-0.2641,-0.1599,-0.9092,-1.658,0.1122,-0.6371,-1.386,8.314,1.59,-5.134,11.56,4.834,-1.89,-1.108,0.1965,0.074761,0.6629,-0.8328,3.082,13.01,8.624,5.556,18.7,0.083496,0.2747,6.607,-0.3587,0.099269,-0.0052677,-0.00651,0.027096,-0.027791,0.032804
1108.5,-0.9799,-0.2485,1.243,-0.4896,-2.222,1.509,-0.224,-1.957,11.85,3.742,-4.361,14.99,6.89,-1.214,-0.9953,0.7892,-0.4647,0.4069,-3.612,11.84,2.641,7.506,4.734,14.28,0.071132,0.2097,14.96,-0.017608,0.2248,-0.00025859,-0.0012753,0.021142,-0.025987,0.029009
1108.75,-0.9806,-0.2161,1.046,-0.4891,-2.025,1.152,-0.3836,-1.919,10.7,5.265,-0.1756,11.94,6.503,1.063,-0.6098,0.953,-0.7932,-0.5848,0.8841,23.25,-1.236,5.283,7.733,8.858,0.1162,0.1301,27.76,1.374,0.4171,0.020179,-0.0012063,0.020806,-0.040901,0.036881
1109.0,-0.9827,-0.1661,-0.9673,-1.17,-1.373,-1.313,-1.516,-1.719,7.016,7.425,7.834,2.868,3.276,3.685,-0.4404,0.4298,-0.5849,-1.713,4.436,30.28,2.737,5.125,9.116,3.548,0.137,0.052113,40.91,3.846,0.6146,0.056485,-0.0031794,0.022642,-0.068968,0.053266
1109.25,-0.9881,-0.1023,-3.577,-2.071,-0.5648,-4.458,-2.952,-1.445,3.779,10.08,16.39,-6.758,-0.4538,5.85,-0.4046,-1.505,-1.183,-2.255,7.231,17.39,-1.912,8.629,9.021,-9.46,0.1356,-0.139,39.24,6.281,0.5895,0.09225,-0.0049206,0.023874,-0.079616,0.065162
1109.5,-0.9988,-0.029761,-5.065,-2.357,0.3504,-6.114,-3.406,-0.6984,1.434,10.3,19.16,-11.1,-2.235,6.63,-1.014,-2.392,-2.088,-2.168,4.933,8.568,-7.662,11.2,6.304,-20.23,0.094732,-0.2972,33.97,9.32,0.5104,0.1369,-0.0092889,0.02811,-0.070231,0.064381
